Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_1
0;0.0378662
0.1;0.0378662
0.2;0.0386719
0.3;0.0394775
0.4;0.0386719
0.5;0.0378662
0.6;0.0386719
0.7;0.0386719
0.8;0.0378662
0.9;0.0386719
1;0.0378662
1.1;0.0362549
1.2;0.0394775
1.3;0.0370605
1.4;0.0394775
1.5;0.0386719
1.6;0.0394775
1.7;0.0386719
1.8;0.0386719
1.9;0.0386719
2;0.0402832
2.1;0.0410889
2.2;0.0402832
2.3;0.0418945
2.4;0.0418945
2.5;0.0427002
2.6;0.0418945
2.7;0.0402832
2.8;0.0427002
2.9;0.0418945
3;0.0418945
3.1;0.0410889
3.2;0.0410889
3.3;0.0402832
3.4;0.0402832
3.5;0.0410889
3.6;0.0402832
3.7;0.0435059
3.8;0.0427002
3.9;0.0410889
4;0.0402832
4.1;0.0418945
