Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;2.25828
0.1;2.25667
0.2;2.26311
0.3;2.25908
0.4;2.2615
0.5;2.26069
0.6;2.26311
0.7;2.2623
0.8;2.2615
0.9;2.26553
1;2.2615
1.1;2.26311
1.2;2.26311
1.3;2.26633
1.4;2.26633
1.5;2.26472
1.6;2.26714
1.7;2.26956
1.8;2.26714
1.9;2.26311
2;2.27117
2.1;2.26553
2.2;2.26714
2.3;2.26553
2.4;2.26714
2.5;2.26714
2.6;2.27358
2.7;2.27278
2.8;2.27278
2.9;2.2752
3;2.27358
3.1;2.26875
3.2;2.27117
3.3;2.27439
3.4;2.27439
3.5;2.27278
3.6;2.27197
3.7;2.27036
3.8;2.27439
3.9;2.27036
4;2.27278
4.1;2.276
4.2;2.27681
4.3;2.276
4.4;2.26956
4.5;2.276
4.6;2.27439
4.7;2.27358
4.8;2.27842
4.9;2.27278
5;2.27681
5.1;2.27197
5.2;2.27278
5.3;2.27761
5.4;2.26956
5.5;2.27117
5.6;2.27278
5.7;2.27358
5.8;2.28003
5.9;2.2752
6;2.27278
6.1;2.27278
6.2;2.27761
6.3;2.2752
6.4;2.2752
6.5;2.27681
6.6;2.28003
6.7;2.27761
6.8;2.27358
6.9;2.27922
7;2.276
7.1;2.27761
7.2;2.27842
7.3;2.276
7.4;2.27278
7.5;2.2752
7.6;2.27761
7.7;2.27358
7.8;2.2752
