Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.0385
0.1;1.0385
0.2;1.04011
0.3;1.04172
0.4;1.03931
0.5;1.03689
0.6;1.03528
0.7;1.04011
0.8;1.04253
0.9;1.04011
1;1.04172
1.1;1.03931
1.2;1.04575
1.3;1.03931
1.4;1.04414
1.5;1.04092
1.6;1.04172
1.7;1.04333
1.8;1.04414
1.9;1.04011
2;1.04495
2.1;1.04092
2.2;1.04253
2.3;1.04172
2.4;1.04414
2.5;1.04817
2.6;1.04575
2.7;1.04333
2.8;1.04656
2.9;1.04253
3;1.04817
3.1;1.04495
3.2;1.04495
3.3;1.04656
3.4;1.04736
3.5;1.04736
3.6;1.04253
3.7;1.04656
3.8;1.04736
3.9;1.04575
4;1.04736
4.1;1.04414
4.2;1.04575
4.3;1.04656
4.4;1.04333
4.5;1.04414
4.6;1.04495
4.7;1.04253
4.8;1.04253
4.9;1.04414
5;1.04495
5.1;1.04656
5.2;1.04495
5.3;1.04414
5.4;1.04495
5.5;1.04656
5.6;1.04656
5.7;1.04253
5.8;1.04172
5.9;1.04656
6;1.04656
6.1;1.04253
6.2;1.04414
6.3;1.04575
6.4;1.04172
6.5;1.04092
6.6;1.04333
6.7;1.04172
6.8;1.03931
6.9;1.04172
7;1.04333
7.1;1.04333
7.2;1.04092
7.3;1.04092
7.4;1.0385
7.5;1.03689
7.6;1.04011
7.7;1.03608
7.8;1.0377
7.9;1.03689
8;1.03931
8.1;1.03689
8.2;1.0385
