Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.0950684
0.1;0.095874
0.2;0.0918457
0.3;0.0950684
0.4;0.0950684
0.5;0.0926514
0.6;0.0918457
0.7;0.0966797
0.8;0.0918457
0.9;0.0942627
1;0.0926514
1.1;0.0918457
1.2;0.0942627
1.3;0.093457
1.4;0.0926514
1.5;0.0942627
1.6;0.0926514
1.7;0.0950684
1.8;0.093457
1.9;0.0942627
2;0.0918457
2.1;0.0918457
2.2;0.0926514
2.3;0.0926514
2.4;0.0918457
2.5;0.0942627
2.6;0.0926514
2.7;0.09104
2.8;0.0926514
2.9;0.0926514
3;0.09104
3.1;0.09104
3.2;0.09104
3.3;0.095874
3.4;0.093457
3.5;0.0918457
3.6;0.0950684
3.7;0.0950684
3.8;0.093457
3.9;0.0918457
4;0.0950684
4.1;0.0942627
4.2;0.0918457
4.3;0.0966797
4.4;0.0966797
4.5;0.0950684
4.6;0.0926514
4.7;0.0926514
4.8;0.0918457
4.9;0.0942627
5;0.0918457
5.1;0.09104
5.2;0.093457
5.3;0.0942627
5.4;0.093457
5.5;0.0950684
5.6;0.09104
5.7;0.09104
5.8;0.0902344
5.9;0.0926514
6;0.0950684
6.1;0.0942627
6.2;0.093457
6.3;0.0942627
6.4;0.0950684
6.5;0.0918457
6.6;0.0950684
6.7;0.093457
6.8;0.0950684
6.9;0.0926514
7;0.0942627
7.1;0.0942627
7.2;0.0902344
7.3;0.0942627
7.4;0.0926514
7.5;0.0974854
7.6;0.0942627
7.7;0.0894287
7.8;0.093457
7.9;0.0950684
