Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.97952
0.1;1.98113
0.2;1.97871
0.3;1.98354
0.4;1.97952
0.5;1.98113
0.6;1.98032
0.7;1.98193
0.8;1.98113
0.9;1.9771
1;1.98274
1.1;1.98032
1.2;1.98516
1.3;1.98274
1.4;1.98596
1.5;1.9771
1.6;1.98113
1.7;1.97871
1.8;1.98113
1.9;1.98274
2;1.98032
2.1;1.97871
2.2;1.9771
2.3;1.97791
2.4;1.97549
2.5;1.97952
2.6;1.9771
2.7;1.98193
2.8;1.97791
2.9;1.98516
3;1.98354
3.1;1.97952
3.2;1.98113
3.3;1.97871
3.4;1.98516
3.5;1.9771
3.6;1.98113
3.7;1.98113
3.8;1.98274
3.9;1.98354
4;1.97871
4.1;1.97871
4.2;1.98032
4.3;1.98193
4.4;1.98113
4.5;1.98274
4.6;1.97629
4.7;1.97952
4.8;1.98113
4.9;1.97952
5;1.97952
5.1;1.98274
5.2;1.97952
5.3;1.98354
5.4;1.97952
5.5;1.98435
5.6;1.97871
5.7;1.98274
5.8;1.98193
5.9;1.98193
6;1.98193
6.1;1.98032
6.2;1.98435
6.3;1.97791
6.4;1.98193
6.5;1.98193
6.6;1.98113
6.7;1.98032
6.8;1.98435
6.9;1.98113
7;1.97952
7.1;1.98354
7.2;1.98032
7.3;1.97952
7.4;1.97791
7.5;1.98274
7.6;1.98113
7.7;1.98113
7.8;1.98274
7.9;1.98113
