Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.10134
0.1;1.09731
0.2;1.10457
0.3;1.10537
0.4;1.10134
0.5;1.09893
0.6;1.09973
0.7;1.10054
0.8;1.09893
0.9;1.09973
1;1.10134
1.1;1.10215
1.2;1.10054
1.3;1.10054
1.4;1.09893
1.5;1.09893
1.6;1.09973
1.7;1.10134
1.8;1.10134
1.9;1.09973
2;1.09973
2.1;1.10295
2.2;1.10215
2.3;1.10134
2.4;1.10134
2.5;1.09812
2.6;1.10215
2.7;1.09973
2.8;1.09973
2.9;1.09893
3;1.10054
3.1;1.10054
3.2;1.10215
3.3;1.10134
3.4;1.09973
3.5;1.10295
3.6;1.09731
3.7;1.10054
3.8;1.09893
3.9;1.09973
4;1.10376
4.1;1.09973
4.2;1.10054
4.3;1.09893
4.4;1.10054
4.5;1.09731
4.6;1.09731
4.7;1.09893
4.8;1.09973
4.9;1.09731
5;1.10376
5.1;1.09812
5.2;1.10376
5.3;1.09651
5.4;1.10295
5.5;1.09812
5.6;1.10457
5.7;1.10054
5.8;1.09973
5.9;1.09973
6;1.09731
6.1;1.10295
6.2;1.09812
6.3;1.10215
6.4;1.09973
6.5;1.10054
6.6;1.10215
6.7;1.09651
6.8;1.10295
6.9;1.09651
7;1.10134
7.1;1.09812
7.2;1.09812
7.3;1.10295
7.4;1.09651
7.5;1.10054
7.6;1.09812
7.7;1.10054
7.8;1.09651
