Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.137769
0.1;0.131323
0.2;0.132129
0.3;0.132129
0.4;0.131323
0.5;0.131323
0.6;0.134546
0.7;0.134546
0.8;0.132935
0.9;0.134546
1;0.135352
1.1;0.136963
1.2;0.132129
1.3;0.132129
1.4;0.132935
1.5;0.130518
1.6;0.135352
1.7;0.13374
1.8;0.130518
1.9;0.132129
2;0.132935
2.1;0.135352
2.2;0.135352
2.3;0.13374
2.4;0.134546
2.5;0.132129
2.6;0.132935
2.7;0.132129
2.8;0.134546
2.9;0.134546
3;0.13374
3.1;0.132129
3.2;0.132935
3.3;0.132935
3.4;0.13374
3.5;0.130518
3.6;0.132935
3.7;0.13374
3.8;0.13374
3.9;0.132129
4;0.136157
4.1;0.132935
4.2;0.134546
4.3;0.130518
4.4;0.132935
4.5;0.13374
4.6;0.135352
4.7;0.13374
4.8;0.132935
4.9;0.134546
5;0.131323
5.1;0.136963
5.2;0.13374
5.3;0.131323
5.4;0.131323
5.5;0.132129
5.6;0.132935
5.7;0.135352
5.8;0.13374
5.9;0.134546
6;0.132129
6.1;0.134546
6.2;0.136963
6.3;0.134546
6.4;0.136157
6.5;0.132935
6.6;0.131323
6.7;0.132935
6.8;0.134546
6.9;0.135352
7;0.132129
7.1;0.130518
7.2;0.132129
7.3;0.132935
7.4;0.134546
7.5;0.132129
7.6;0.131323
7.7;0.131323
7.8;0.13374
