Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.920874
0.1;0.920874
0.2;0.918457
0.3;0.92168
0.4;0.918457
0.5;0.917651
0.6;0.919263
0.7;0.919263
0.8;0.918457
0.9;0.920068
1;0.91604
1.1;0.91604
1.2;0.920068
1.3;0.920874
1.4;0.916846
1.5;0.919263
1.6;0.918457
1.7;0.922485
1.8;0.920068
1.9;0.91604
2;0.918457
2.1;0.92168
2.2;0.920874
2.3;0.922485
2.4;0.919263
2.5;0.920874
2.6;0.917651
2.7;0.920874
2.8;0.918457
2.9;0.919263
3;0.919263
3.1;0.916846
3.2;0.919263
3.3;0.919263
3.4;0.916846
3.5;0.918457
3.6;0.92168
3.7;0.920874
3.8;0.918457
3.9;0.918457
4;0.916846
4.1;0.916846
4.2;0.919263
4.3;0.916846
4.4;0.917651
4.5;0.919263
4.6;0.920068
4.7;0.918457
4.8;0.920874
4.9;0.919263
5;0.920874
5.1;0.919263
5.2;0.917651
5.3;0.918457
5.4;0.917651
5.5;0.919263
5.6;0.916846
5.7;0.920068
5.8;0.919263
5.9;0.91604
6;0.918457
6.1;0.920068
6.2;0.916846
6.3;0.917651
6.4;0.92168
6.5;0.92168
6.6;0.917651
6.7;0.920068
6.8;0.917651
6.9;0.919263
7;0.917651
7.1;0.920068
7.2;0.918457
7.3;0.920068
7.4;0.92168
7.5;0.917651
7.6;0.917651
7.7;0.917651
7.8;0.916846
7.9;0.918457
