Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.978882
0.1;0.975659
0.2;0.972437
0.3;0.973242
0.4;0.973242
0.5;0.976465
0.6;0.974854
0.7;0.976465
0.8;0.978076
0.9;0.974854
1;0.976465
1.1;0.975659
1.2;0.972437
1.3;0.976465
1.4;0.974854
1.5;0.978076
1.6;0.974048
1.7;0.975659
1.8;0.974854
1.9;0.976465
2;0.976465
2.1;0.974854
2.2;0.974048
2.3;0.974048
2.4;0.974048
2.5;0.977271
2.6;0.977271
2.7;0.974048
2.8;0.975659
2.9;0.976465
3;0.978076
3.1;0.972437
3.2;0.978076
3.3;0.974854
3.4;0.978076
3.5;0.975659
3.6;0.974854
3.7;0.976465
3.8;0.975659
3.9;0.974854
4;0.977271
4.1;0.977271
4.2;0.975659
4.3;0.974048
4.4;0.973242
4.5;0.973242
4.6;0.976465
4.7;0.977271
4.8;0.973242
4.9;0.972437
5;0.971631
5.1;0.974048
5.2;0.974854
5.3;0.972437
5.4;0.974048
5.5;0.971631
5.6;0.974048
5.7;0.974854
5.8;0.974048
5.9;0.975659
6;0.974854
6.1;0.974854
6.2;0.973242
6.3;0.971631
6.4;0.974048
6.5;0.973242
6.6;0.974048
6.7;0.975659
6.8;0.976465
6.9;0.971631
7;0.975659
7.1;0.974048
7.2;0.974048
7.3;0.974048
7.4;0.976465
7.5;0.974048
7.6;0.973242
7.7;0.972437
7.8;0.974048
7.9;0.973242
8;0.973242
