Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.903149
0.1;0.899927
0.2;0.899121
0.3;0.901538
0.4;0.899121
0.5;0.899121
0.6;0.900732
0.7;0.89751
0.8;0.899121
0.9;0.899121
1;0.901538
1.1;0.899927
1.2;0.900732
1.3;0.899927
1.4;0.898315
1.5;0.899927
1.6;0.899927
1.7;0.901538
1.8;0.900732
1.9;0.898315
2;0.899121
2.1;0.900732
2.2;0.899121
2.3;0.898315
2.4;0.900732
2.5;0.898315
2.6;0.900732
2.7;0.901538
2.8;0.898315
2.9;0.899121
3;0.898315
3.1;0.900732
3.2;0.899121
3.3;0.896704
3.4;0.898315
3.5;0.899927
3.6;0.89751
3.7;0.899927
3.8;0.896704
3.9;0.899121
4;0.898315
4.1;0.895898
4.2;0.896704
4.3;0.900732
4.4;0.896704
4.5;0.89751
4.6;0.899121
4.7;0.895898
4.8;0.898315
4.9;0.896704
5;0.896704
5.1;0.899927
5.2;0.89751
5.3;0.89751
5.4;0.899121
5.5;0.896704
5.6;0.899121
5.7;0.898315
5.8;0.898315
5.9;0.899121
6;0.898315
6.1;0.89751
6.2;0.89751
6.3;0.89751
6.4;0.895093
6.5;0.899927
6.6;0.898315
6.7;0.896704
6.8;0.89751
6.9;0.895898
7;0.895898
7.1;0.896704
7.2;0.89751
7.3;0.896704
7.4;0.895898
7.5;0.896704
7.6;0.896704
7.7;0.895898
7.8;0.895898
7.9;0.895093
