Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.352075
0.1;0.356104
0.2;0.355298
0.3;0.352881
0.4;0.352881
0.5;0.353687
0.6;0.352075
0.7;0.353687
0.8;0.352881
0.9;0.353687
1;0.356909
1.1;0.355298
1.2;0.354492
1.3;0.355298
1.4;0.355298
1.5;0.35127
1.6;0.352075
1.7;0.352881
1.8;0.353687
1.9;0.35127
2;0.354492
2.1;0.35127
2.2;0.352075
2.3;0.353687
2.4;0.353687
2.5;0.353687
2.6;0.352881
2.7;0.35127
2.8;0.353687
2.9;0.354492
3;0.355298
3.1;0.354492
3.2;0.356104
3.3;0.35127
3.4;0.352881
3.5;0.35127
3.6;0.352881
3.7;0.355298
3.8;0.352881
3.9;0.352075
4;0.352881
4.1;0.353687
4.2;0.350464
4.3;0.352881
4.4;0.356104
4.5;0.352881
4.6;0.355298
4.7;0.354492
4.8;0.352881
4.9;0.352075
5;0.355298
5.1;0.354492
5.2;0.35127
5.3;0.352075
5.4;0.35127
5.5;0.352075
5.6;0.35127
5.7;0.352075
5.8;0.349658
5.9;0.353687
6;0.352075
6.1;0.350464
6.2;0.353687
6.3;0.35127
6.4;0.350464
6.5;0.352881
6.6;0.35127
6.7;0.350464
6.8;0.349658
6.9;0.350464
7;0.353687
7.1;0.350464
7.2;0.352881
7.3;0.353687
7.4;0.353687
7.5;0.350464
7.6;0.353687
7.7;0.350464
7.8;0.352075
7.9;0.353687
8;0.353687
