Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.49128
0.1;1.49128
0.2;1.48726
0.3;1.49048
0.4;1.49128
0.5;1.49209
0.6;1.48645
0.7;1.49451
0.8;1.48967
0.9;1.48887
1;1.4929
1.1;1.49128
1.2;1.4937
1.3;1.49209
1.4;1.4929
1.5;1.49048
1.6;1.49209
1.7;1.48806
1.8;1.48887
1.9;1.4937
2;1.48564
2.1;1.49128
2.2;1.49128
2.3;1.49048
2.4;1.49128
2.5;1.49531
2.6;1.49209
2.7;1.49048
2.8;1.4937
2.9;1.48645
3;1.49451
3.1;1.48887
3.2;1.4937
3.3;1.49048
3.4;1.4929
3.5;1.48726
3.6;1.49048
3.7;1.49128
3.8;1.49128
3.9;1.4937
4;1.48887
4.1;1.49209
4.2;1.49209
4.3;1.4929
4.4;1.4929
4.5;1.4929
4.6;1.49048
4.7;1.49048
4.8;1.49451
4.9;1.48967
5;1.4929
5.1;1.49128
5.2;1.49128
5.3;1.48887
5.4;1.49048
5.5;1.49451
5.6;1.48887
5.7;1.49209
5.8;1.49209
5.9;1.49209
6;1.49048
6.1;1.48806
6.2;1.49048
6.3;1.48967
6.4;1.49451
6.5;1.49048
6.6;1.48967
6.7;1.4937
6.8;1.49209
6.9;1.49128
7;1.48887
7.1;1.4937
7.2;1.49048
7.3;1.49128
7.4;1.4937
7.5;1.49128
7.6;1.4929
7.7;1.49128
7.8;1.4929
