Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.44456
0.1;1.44214
0.2;1.44053
0.3;1.44697
0.4;1.44456
0.5;1.44697
0.6;1.44375
0.7;1.44294
0.8;1.44214
0.9;1.43892
1;1.44456
1.1;1.44053
1.2;1.44617
1.3;1.44294
1.4;1.44214
1.5;1.44053
1.6;1.44053
1.7;1.44536
1.8;1.44133
1.9;1.44214
2;1.44375
2.1;1.44294
2.2;1.44133
2.3;1.44294
2.4;1.44697
2.5;1.44214
2.6;1.44858
2.7;1.44375
2.8;1.44214
2.9;1.44375
3;1.44536
3.1;1.44617
3.2;1.44617
3.3;1.44536
3.4;1.44375
3.5;1.44214
3.6;1.44375
3.7;1.44536
3.8;1.44375
3.9;1.44133
4;1.44617
4.1;1.44294
4.2;1.44294
4.3;1.44536
4.4;1.44375
4.5;1.44294
4.6;1.44133
4.7;1.44617
4.8;1.44617
4.9;1.44536
5;1.44617
5.1;1.44375
5.2;1.44536
5.3;1.44053
5.4;1.44778
5.5;1.44456
5.6;1.44214
5.7;1.44214
5.8;1.43811
5.9;1.44375
6;1.44778
6.1;1.44617
6.2;1.44214
6.3;1.44053
6.4;1.44858
6.5;1.44214
6.6;1.44536
6.7;1.44375
6.8;1.44456
6.9;1.44456
7;1.44456
7.1;1.44456
7.2;1.44294
7.3;1.44778
7.4;1.44617
7.5;1.44053
7.6;1.44778
7.7;1.44133
7.8;1.44536
7.9;1.44294
8;1.44778
