Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.92151
0.1;1.91829
0.2;1.9207
0.3;1.9199
0.4;1.92312
0.5;1.91748
0.6;1.92312
0.7;1.91667
0.8;1.91909
0.9;1.92231
1;1.92312
1.1;1.92312
1.2;1.92312
1.3;1.92231
1.4;1.92312
1.5;1.92231
1.6;1.91909
1.7;1.92231
1.8;1.91748
1.9;1.92312
2;1.9207
2.1;1.91909
2.2;1.91909
2.3;1.91909
2.4;1.92151
2.5;1.92312
2.6;1.92151
2.7;1.9199
2.8;1.92393
2.9;1.91909
3;1.92231
3.1;1.91909
3.2;1.9199
3.3;1.92231
3.4;1.91667
3.5;1.92151
3.6;1.91829
3.7;1.92151
3.8;1.9199
3.9;1.91909
4;1.91829
4.1;1.9199
4.2;1.92151
4.3;1.91909
4.4;1.92312
4.5;1.9207
4.6;1.91909
4.7;1.91909
4.8;1.92231
4.9;1.92151
5;1.92151
5.1;1.9207
5.2;1.91829
5.3;1.92151
5.4;1.91829
5.5;1.91667
5.6;1.91829
5.7;1.92473
5.8;1.91748
5.9;1.91829
6;1.91909
6.1;1.91587
6.2;1.91748
6.3;1.91667
6.4;1.91909
6.5;1.91506
6.6;1.92473
6.7;1.91587
6.8;1.91829
6.9;1.91909
7;1.92231
7.1;1.91506
7.2;1.9199
7.3;1.91506
7.4;1.9199
7.5;1.91909
7.6;1.9207
7.7;1.92151
7.8;1.9207
