Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.94971
0.1;1.95293
0.2;1.94568
0.3;1.9489
0.4;1.94971
0.5;1.9481
0.6;1.9489
0.7;1.95212
0.8;1.9481
0.9;1.95132
1;1.95132
1.1;1.94729
1.2;1.94729
1.3;1.94648
1.4;1.94971
1.5;1.9481
1.6;1.94971
1.7;1.9481
1.8;1.9481
1.9;1.95051
2;1.9481
2.1;1.95132
2.2;1.95374
2.3;1.9489
2.4;1.94729
2.5;1.9489
2.6;1.9481
2.7;1.94729
2.8;1.9489
2.9;1.95051
3;1.9481
3.1;1.94568
3.2;1.95293
3.3;1.95132
3.4;1.9489
3.5;1.94971
3.6;1.95132
3.7;1.9489
3.8;1.9489
3.9;1.95132
4;1.94971
4.1;1.95051
4.2;1.94971
4.3;1.95293
4.4;1.95051
4.5;1.95293
4.6;1.9489
4.7;1.9481
4.8;1.95293
4.9;1.95293
5;1.95051
5.1;1.9481
5.2;1.95212
5.3;1.95374
5.4;1.95132
5.5;1.95132
5.6;1.95132
5.7;1.9481
5.8;1.94971
5.9;1.95454
6;1.94648
6.1;1.95212
6.2;1.9489
6.3;1.95212
6.4;1.94648
6.5;1.95374
6.6;1.9481
6.7;1.95051
6.8;1.95051
6.9;1.95051
7;1.9489
7.1;1.94971
7.2;1.9481
7.3;1.95212
7.4;1.95051
7.5;1.95535
7.6;1.95132
7.7;1.95293
7.8;1.9489
