Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.95535
0.1;1.95454
0.2;1.95937
0.3;1.95776
0.4;1.95696
0.5;1.95937
0.6;1.95937
0.7;1.95535
0.8;1.95857
0.9;1.95937
1;1.95454
1.1;1.95696
1.2;1.95374
1.3;1.95776
1.4;1.95776
1.5;1.95696
1.6;1.95776
1.7;1.95776
1.8;1.95615
1.9;1.95615
2;1.95857
2.1;1.95293
2.2;1.95776
2.3;1.95454
2.4;1.95615
2.5;1.95374
2.6;1.96018
2.7;1.95615
2.8;1.95857
2.9;1.95454
3;1.96099
3.1;1.95696
3.2;1.95857
3.3;1.95937
3.4;1.95615
3.5;1.95696
3.6;1.95776
3.7;1.96179
3.8;1.95535
3.9;1.96179
4;1.95454
4.1;1.95454
4.2;1.95696
4.3;1.95857
4.4;1.95535
4.5;1.95615
4.6;1.95937
4.7;1.95615
4.8;1.95696
4.9;1.95696
5;1.95696
5.1;1.95454
5.2;1.95374
5.3;1.95615
5.4;1.95857
5.5;1.95535
5.6;1.95857
5.7;1.95857
5.8;1.96179
5.9;1.95454
6;1.95696
6.1;1.95535
6.2;1.95454
6.3;1.96179
6.4;1.95776
6.5;1.95776
6.6;1.95937
6.7;1.96099
6.8;1.95696
6.9;1.95535
7;1.95615
7.1;1.95776
7.2;1.95535
7.3;1.95696
7.4;1.96018
7.5;1.95776
7.6;1.95535
7.7;1.95535
