Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.83772
0.1;1.8353
0.2;1.8353
0.3;1.83691
0.4;1.83611
0.5;1.83611
0.6;1.83691
0.7;1.83691
0.8;1.83611
0.9;1.83369
1;1.83691
1.1;1.8345
1.2;1.8345
1.3;1.83772
1.4;1.83369
1.5;1.8345
1.6;1.83933
1.7;1.83369
1.8;1.83933
1.9;1.83611
2;1.84014
2.1;1.8345
2.2;1.83611
2.3;1.8353
2.4;1.83289
2.5;1.8345
2.6;1.8345
2.7;1.83933
2.8;1.83208
2.9;1.84094
3;1.83691
3.1;1.83933
3.2;1.83369
3.3;1.83611
3.4;1.83853
3.5;1.83611
3.6;1.83933
3.7;1.83127
3.8;1.83691
3.9;1.83611
4;1.83691
4.1;1.8353
4.2;1.83772
4.3;1.83289
4.4;1.83691
4.5;1.83772
4.6;1.83772
4.7;1.83611
4.8;1.83127
4.9;1.83772
5;1.83369
5.1;1.8353
5.2;1.83853
5.3;1.83772
5.4;1.83611
5.5;1.8353
5.6;1.83369
5.7;1.83611
5.8;1.83772
5.9;1.8353
6;1.83369
6.1;1.8345
6.2;1.83369
6.3;1.83691
6.4;1.8345
6.5;1.8353
6.6;1.83611
6.7;1.83208
6.8;1.83772
6.9;1.83369
7;1.83369
7.1;1.83691
7.2;1.83933
7.3;1.83772
7.4;1.83611
7.5;1.83691
7.6;1.83369
7.7;1.83369
7.8;1.83369
7.9;1.83772
