Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.82
0.1;1.81274
0.2;1.81597
0.3;1.81758
0.4;1.81194
0.5;1.81838
0.6;1.81516
0.7;1.81677
0.8;1.81516
0.9;1.81758
1;1.81274
1.1;1.81355
1.2;1.81838
1.3;1.81516
1.4;1.8208
1.5;1.81597
1.6;1.81838
1.7;1.81758
1.8;1.81677
1.9;1.81597
2;1.81597
2.1;1.81838
2.2;1.81516
2.3;1.81677
2.4;1.81274
2.5;1.81516
2.6;1.81516
2.7;1.81516
2.8;1.81677
2.9;1.81597
3;1.81919
3.1;1.81274
3.2;1.81838
3.3;1.81677
3.4;1.81838
3.5;1.8208
3.6;1.81838
3.7;1.81838
3.8;1.81758
3.9;1.81516
4;1.82
4.1;1.81838
4.2;1.81677
4.3;1.81758
4.4;1.81516
4.5;1.81355
4.6;1.81919
4.7;1.81274
4.8;1.81516
4.9;1.81758
5;1.81677
5.1;1.81838
5.2;1.81758
5.3;1.81838
5.4;1.81758
5.5;1.81758
5.6;1.81677
5.7;1.81677
5.8;1.82
5.9;1.81838
6;1.81516
6.1;1.8208
6.2;1.81274
6.3;1.81838
6.4;1.81838
6.5;1.81838
6.6;1.81597
6.7;1.81758
6.8;1.81758
6.9;1.81516
7;1.81758
7.1;1.81758
7.2;1.81677
7.3;1.81758
7.4;1.81677
7.5;1.82
7.6;1.81597
7.7;1.81838
7.8;1.81436
7.9;1.81516
8;1.81758
