Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.97388
0.1;1.97065
0.2;1.97388
0.3;1.97307
0.4;1.97227
0.5;1.97468
0.6;1.96985
0.7;1.9771
0.8;1.97388
0.9;1.97307
1;1.97146
1.1;1.97549
1.2;1.97468
1.3;1.97388
1.4;1.97388
1.5;1.97629
1.6;1.96904
1.7;1.97065
1.8;1.97629
1.9;1.97227
2;1.97227
2.1;1.97468
2.2;1.96985
2.3;1.96985
2.4;1.97549
2.5;1.97146
2.6;1.97468
2.7;1.96985
2.8;1.97468
2.9;1.97146
3;1.97227
3.1;1.96824
3.2;1.97227
3.3;1.97146
3.4;1.97307
3.5;1.97307
3.6;1.97227
3.7;1.97146
3.8;1.97388
3.9;1.97146
4;1.97307
4.1;1.97388
4.2;1.97629
4.3;1.97146
4.4;1.97388
4.5;1.97146
4.6;1.97227
4.7;1.97629
4.8;1.97468
4.9;1.97307
5;1.97388
5.1;1.97468
5.2;1.96985
5.3;1.97146
5.4;1.96985
5.5;1.97146
5.6;1.97307
5.7;1.97468
5.8;1.97227
5.9;1.97146
6;1.97549
6.1;1.97146
6.2;1.97227
6.3;1.97065
6.4;1.97227
6.5;1.97468
6.6;1.97227
6.7;1.97307
6.8;1.97629
6.9;1.97468
7;1.96904
7.1;1.97227
7.2;1.97065
7.3;1.96985
7.4;1.97146
7.5;1.97307
7.6;1.97065
7.7;1.97146
7.8;1.97307
7.9;1.96985
