Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.92957
0.1;1.92715
0.2;1.92957
0.3;1.92957
0.4;1.93279
0.5;1.93359
0.6;1.93037
0.7;1.9344
0.8;1.93037
0.9;1.93037
1;1.92554
1.1;1.93359
1.2;1.92876
1.3;1.93118
1.4;1.93279
1.5;1.93037
1.6;1.93359
1.7;1.93198
1.8;1.92957
1.9;1.93279
2;1.92715
2.1;1.93198
2.2;1.93037
2.3;1.93198
2.4;1.92876
2.5;1.93359
2.6;1.93198
2.7;1.93037
2.8;1.93198
2.9;1.93037
3;1.92876
3.1;1.93359
3.2;1.92795
3.3;1.92957
3.4;1.92715
3.5;1.93198
3.6;1.93279
3.7;1.93118
3.8;1.93198
3.9;1.93037
4;1.93037
4.1;1.93359
4.2;1.93279
4.3;1.92715
4.4;1.93601
4.5;1.9344
4.6;1.93279
4.7;1.93359
4.8;1.93118
4.9;1.92957
5;1.93037
5.1;1.92876
5.2;1.93198
5.3;1.93037
5.4;1.9344
5.5;1.93198
5.6;1.92957
5.7;1.93682
5.8;1.92715
5.9;1.93279
6;1.92957
6.1;1.93037
6.2;1.92795
6.3;1.93198
6.4;1.93279
6.5;1.93198
6.6;1.93279
6.7;1.92795
6.8;1.93359
6.9;1.93279
7;1.93521
7.1;1.92795
7.2;1.92876
7.3;1.93118
7.4;1.93198
7.5;1.93279
7.6;1.93198
7.7;1.93198
7.8;1.93198
7.9;1.92876
