Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.80227
0.1;1.80146
0.2;1.80146
0.3;1.80066
0.4;1.80308
0.5;1.80388
0.6;1.80388
0.7;1.80066
0.8;1.80308
0.9;1.80227
1;1.80388
1.1;1.79985
1.2;1.8063
1.3;1.79985
1.4;1.79985
1.5;1.80308
1.6;1.80227
1.7;1.80388
1.8;1.80146
1.9;1.79905
2;1.80469
2.1;1.80066
2.2;1.80308
2.3;1.80388
2.4;1.79905
2.5;1.80791
2.6;1.80549
2.7;1.80308
2.8;1.80388
2.9;1.80308
3;1.8063
3.1;1.80146
3.2;1.79905
3.3;1.80549
3.4;1.80469
3.5;1.80066
3.6;1.80066
3.7;1.80308
3.8;1.8063
3.9;1.80227
4;1.80066
4.1;1.80308
4.2;1.80146
4.3;1.80066
4.4;1.80066
4.5;1.80066
4.6;1.80388
4.7;1.80227
4.8;1.80388
4.9;1.80469
5;1.80549
5.1;1.80388
5.2;1.79824
5.3;1.80388
5.4;1.80066
5.5;1.80469
5.6;1.80146
5.7;1.80308
5.8;1.80308
5.9;1.80146
6;1.80308
6.1;1.80227
6.2;1.8063
6.3;1.80227
6.4;1.79905
6.5;1.80549
6.6;1.80469
6.7;1.80549
6.8;1.80549
6.9;1.79824
7;1.80549
7.1;1.80227
7.2;1.80549
7.3;1.80469
7.4;1.80066
7.5;1.80469
7.6;1.80549
7.7;1.80146
7.8;1.80146
7.9;1.79985
8;1.79985
