Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.9054
0.1;1.9062
0.2;1.91023
0.3;1.91023
0.4;1.90942
0.5;1.90942
0.6;1.90942
0.7;1.90862
0.8;1.91023
0.9;1.90781
1;1.91023
1.1;1.90862
1.2;1.90942
1.3;1.91184
1.4;1.90701
1.5;1.91104
1.6;1.90942
1.7;1.90862
1.8;1.91104
1.9;1.90459
2;1.91104
2.1;1.9062
2.2;1.90781
2.3;1.9062
2.4;1.91184
2.5;1.91345
2.6;1.9054
2.7;1.91104
2.8;1.9054
2.9;1.90942
3;1.91265
3.1;1.90862
3.2;1.91104
3.3;1.90862
3.4;1.91184
3.5;1.90701
3.6;1.91184
3.7;1.9062
3.8;1.91184
3.9;1.90942
4;1.90781
4.1;1.90942
4.2;1.90942
4.3;1.91023
4.4;1.9062
4.5;1.90942
4.6;1.90701
4.7;1.90862
4.8;1.90781
4.9;1.91104
5;1.90459
5.1;1.90701
5.2;1.9062
5.3;1.91345
5.4;1.91023
5.5;1.9062
5.6;1.91104
5.7;1.90701
5.8;1.9054
5.9;1.90781
6;1.90942
6.1;1.91023
6.2;1.91104
6.3;1.90942
6.4;1.90701
6.5;1.90781
6.6;1.9054
6.7;1.91265
6.8;1.9062
6.9;1.90781
7;1.90942
7.1;1.91023
7.2;1.91345
7.3;1.90942
7.4;1.91104
7.5;1.90701
7.6;1.91023
7.7;1.90862
7.8;1.90781
