Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.94004
0.1;1.94246
0.2;1.94165
0.3;1.94648
0.4;1.93923
0.5;1.94084
0.6;1.94084
0.7;1.94568
0.8;1.94246
0.9;1.94487
1;1.94084
1.1;1.94326
1.2;1.93923
1.3;1.94004
1.4;1.94084
1.5;1.94004
1.6;1.93923
1.7;1.94246
1.8;1.94165
1.9;1.94246
2;1.94407
2.1;1.94165
2.2;1.94407
2.3;1.94246
2.4;1.94407
2.5;1.93843
2.6;1.94407
2.7;1.94084
2.8;1.94165
2.9;1.94084
3;1.94326
3.1;1.94407
3.2;1.94326
3.3;1.94004
3.4;1.94407
3.5;1.94407
3.6;1.94407
3.7;1.94407
3.8;1.94004
3.9;1.94165
4;1.94165
4.1;1.94568
4.2;1.94165
4.3;1.94326
4.4;1.93843
4.5;1.94568
4.6;1.94084
4.7;1.94084
4.8;1.93923
4.9;1.94568
5;1.94084
5.1;1.94487
5.2;1.94165
5.3;1.94004
5.4;1.94568
5.5;1.94246
5.6;1.93923
5.7;1.93923
5.8;1.94326
5.9;1.94326
6;1.94084
6.1;1.94004
6.2;1.94407
6.3;1.94165
6.4;1.94246
6.5;1.94407
6.6;1.94165
6.7;1.94326
6.8;1.94084
6.9;1.94326
7;1.94004
7.1;1.94407
7.2;1.94246
7.3;1.94407
7.4;1.94084
7.5;1.94568
7.6;1.93762
7.7;1.93923
7.8;1.94165
