Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.54124
0.1;1.54124
0.2;1.5356
0.3;1.54124
0.4;1.53962
0.5;1.54043
0.6;1.5356
0.7;1.54365
0.8;1.53962
0.9;1.54204
1;1.54043
1.1;1.5364
1.2;1.54446
1.3;1.53962
1.4;1.54043
1.5;1.54204
1.6;1.53721
1.7;1.54124
1.8;1.54043
1.9;1.54204
2;1.5356
2.1;1.53882
2.2;1.54124
2.3;1.5356
2.4;1.54446
2.5;1.53882
2.6;1.54204
2.7;1.54124
2.8;1.5364
2.9;1.53882
3;1.53721
3.1;1.54124
3.2;1.53882
3.3;1.53721
3.4;1.53721
3.5;1.5364
3.6;1.54043
3.7;1.53962
3.8;1.54124
3.9;1.53882
4;1.53882
4.1;1.53962
4.2;1.54285
4.3;1.53882
4.4;1.53962
4.5;1.54285
4.6;1.5356
4.7;1.53801
4.8;1.5364
4.9;1.53882
5;1.54124
5.1;1.54124
5.2;1.53882
5.3;1.53882
5.4;1.54124
5.5;1.53882
5.6;1.54204
5.7;1.53962
5.8;1.53962
5.9;1.5364
6;1.54285
6.1;1.54124
6.2;1.53962
6.3;1.53801
6.4;1.5364
6.5;1.54043
6.6;1.53479
6.7;1.53962
6.8;1.53721
6.9;1.53962
7;1.54124
7.1;1.54204
7.2;1.53801
7.3;1.53721
7.4;1.53962
7.5;1.53721
7.6;1.54285
7.7;1.54043
7.8;1.53801
7.9;1.53962
8;1.53882
