Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.01272
0.1;1.00869
0.2;1.00869
0.3;1.00789
0.4;1.01111
0.5;1.0103
0.6;1.01191
0.7;1.00547
0.8;1.01433
0.9;1.01111
1;1.00789
1.1;1.0095
1.2;1.01353
1.3;1.01353
1.4;1.01353
1.5;1.01191
1.6;1.01272
1.7;1.00547
1.8;1.00869
1.9;1.0095
2;1.00869
2.1;1.01191
2.2;1.0103
2.3;1.00869
2.4;1.01191
2.5;1.01191
2.6;1.01272
2.7;1.00869
2.8;1.01433
2.9;1.01514
3;1.01353
3.1;1.01191
3.2;1.0095
3.3;1.00869
3.4;1.0103
3.5;1.00869
3.6;1.0103
3.7;1.01111
3.8;1.01111
3.9;1.01433
4;1.00789
4.1;1.01514
4.2;1.00708
4.3;1.01514
4.4;1.00708
4.5;1.01594
4.6;1.01272
4.7;1.01191
4.8;1.00708
4.9;1.01272
5;1.00869
5.1;1.01191
5.2;1.00547
5.3;1.01272
5.4;1.00708
5.5;1.01111
5.6;1.00869
5.7;1.01514
5.8;1.01111
5.9;1.0095
6;1.01353
6.1;1.00547
6.2;1.01514
6.3;1.01433
6.4;1.01353
6.5;1.01353
6.6;1.01514
6.7;1.01191
6.8;1.01111
6.9;1.01514
7;1.00789
7.1;1.00869
7.2;1.00869
7.3;1.01272
7.4;1.01191
7.5;1.01272
7.6;1.01433
7.7;1.00627
7.8;1.0103
7.9;1.00708
8;1.01272
