Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.38896
0.1;1.38333
0.2;1.38816
0.3;1.38252
0.4;1.39058
0.5;1.38574
0.6;1.38494
0.7;1.38735
0.8;1.38655
0.9;1.38977
1;1.38816
1.1;1.38252
1.2;1.38494
1.3;1.38171
1.4;1.38816
1.5;1.38494
1.6;1.38735
1.7;1.38735
1.8;1.38896
1.9;1.38494
2;1.38413
2.1;1.38735
2.2;1.38413
2.3;1.38977
2.4;1.38735
2.5;1.38816
2.6;1.38413
2.7;1.38655
2.8;1.38735
2.9;1.38655
3;1.38655
3.1;1.38252
3.2;1.38896
3.3;1.38413
3.4;1.39299
3.5;1.38735
3.6;1.38816
3.7;1.38816
3.8;1.38252
3.9;1.38896
4;1.38977
4.1;1.38816
4.2;1.38977
4.3;1.38574
4.4;1.39058
4.5;1.38413
4.6;1.38735
4.7;1.38896
4.8;1.38735
4.9;1.38816
5;1.38816
5.1;1.38655
5.2;1.38333
5.3;1.38816
5.4;1.38816
5.5;1.38977
5.6;1.38655
5.7;1.39058
5.8;1.38816
5.9;1.38735
6;1.38574
6.1;1.38896
6.2;1.39058
6.3;1.38816
6.4;1.38816
6.5;1.38655
6.6;1.39058
6.7;1.38574
6.8;1.39219
6.9;1.38896
7;1.39219
7.1;1.38896
7.2;1.38977
7.3;1.38977
7.4;1.38735
7.5;1.39058
7.6;1.38735
7.7;1.39058
7.8;1.38655
7.9;1.38896
