Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.99724
0.1;2.00208
0.2;1.99563
0.3;2.00127
0.4;1.99402
0.5;1.99966
0.6;1.99724
0.7;1.99724
0.8;1.99724
0.9;1.99805
1;1.99482
1.1;1.99563
1.2;1.99724
1.3;1.99966
1.4;1.99563
1.5;1.99724
1.6;1.99241
1.7;2.00127
1.8;1.99805
1.9;1.99885
2;1.99724
2.1;1.99805
2.2;1.99321
2.3;1.99885
2.4;1.99724
2.5;1.99805
2.6;1.99644
2.7;1.99966
2.8;1.99724
2.9;1.99805
3;1.99885
3.1;1.99805
3.2;1.99805
3.3;2.00046
3.4;1.99563
3.5;2.00127
3.6;1.99402
3.7;2.00046
3.8;1.99563
3.9;2.00046
4;1.99966
4.1;1.99885
4.2;1.99563
4.3;1.99724
4.4;1.99563
4.5;1.99885
4.6;1.99321
4.7;1.99563
4.8;1.99482
4.9;1.99724
5;1.99563
5.1;2.00127
5.2;1.99563
5.3;2.00127
5.4;1.99966
5.5;1.99885
5.6;1.99885
5.7;1.99644
5.8;1.99805
5.9;1.99805
6;1.99885
6.1;2.00208
6.2;1.99402
6.3;1.99644
6.4;1.99966
6.5;1.99724
6.6;1.99966
6.7;1.99805
6.8;1.99805
6.9;1.99885
7;1.99805
7.1;2.00127
7.2;2.00127
7.3;1.99644
7.4;2.00046
7.5;1.99885
7.6;1.99885
7.7;1.99966
7.8;1.99644
7.9;1.99966
