Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.917651
0.1;0.920068
0.2;0.919263
0.3;0.917651
0.4;0.919263
0.5;0.917651
0.6;0.92168
0.7;0.918457
0.8;0.916846
0.9;0.922485
1;0.916846
1.1;0.920068
1.2;0.919263
1.3;0.920874
1.4;0.919263
1.5;0.917651
1.6;0.918457
1.7;0.917651
1.8;0.920874
1.9;0.922485
2;0.920874
2.1;0.922485
2.2;0.91604
2.3;0.92168
2.4;0.919263
2.5;0.923291
2.6;0.917651
2.7;0.920874
2.8;0.919263
2.9;0.92168
3;0.920874
3.1;0.919263
3.2;0.922485
3.3;0.917651
3.4;0.919263
3.5;0.919263
3.6;0.922485
3.7;0.92168
3.8;0.925708
3.9;0.920874
4;0.923291
4.1;0.92168
4.2;0.920068
4.3;0.923291
4.4;0.924097
4.5;0.920874
4.6;0.92168
4.7;0.92168
4.8;0.924097
4.9;0.92168
5;0.922485
5.1;0.92168
5.2;0.923291
5.3;0.924097
5.4;0.923291
5.5;0.920068
5.6;0.924902
5.7;0.923291
5.8;0.922485
5.9;0.923291
6;0.919263
6.1;0.922485
6.2;0.923291
6.3;0.920874
6.4;0.92168
6.5;0.92168
6.6;0.918457
6.7;0.926514
6.8;0.920874
6.9;0.924902
7;0.925708
7.1;0.92168
7.2;0.920874
7.3;0.917651
7.4;0.923291
7.5;0.918457
7.6;0.924902
7.7;0.916846
7.8;0.925708
7.9;0.924902
8;0.920874
8.1;0.924097
8.2;0.920874
8.3;0.926514
8.4;0.918457
8.5;0.922485
