Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.856421
0.1;0.853198
0.2;0.84917
0.3;0.848364
0.4;0.84917
0.5;0.849976
0.6;0.858032
0.7;0.862866
0.8;0.860449
0.9;0.862866
1;0.862061
1.1;0.863672
1.2;0.861255
1.3;0.865283
1.4;0.8677
1.5;0.866089
1.6;0.8677
1.7;0.869312
1.8;0.868506
1.9;0.868506
2;0.874951
2.1;0.869312
2.2;0.870117
2.3;0.870923
2.4;0.870923
2.5;0.872534
2.6;0.875757
2.7;0.874146
2.8;0.874951
2.9;0.878979
3;0.874951
3.1;0.877368
3.2;0.878979
3.3;0.878979
3.4;0.874951
3.5;0.880591
3.6;0.879785
3.7;0.879785
3.8;0.881396
3.9;0.883008
4;0.883813
4.1;0.884619
4.2;0.883008
4.3;0.883813
4.4;0.885425
4.5;0.885425
4.6;0.88623
4.7;0.88623
4.8;0.887842
4.9;0.888647
5;0.887036
5.1;0.887842
5.2;0.887842
5.3;0.888647
5.4;0.887842
5.5;0.89187
5.6;0.893481
5.7;0.891064
5.8;0.895093
5.9;0.89187
6;0.890259
6.1;0.887036
6.2;0.888647
6.3;0.888647
6.4;0.89187
6.5;0.898315
6.6;0.89187
6.7;0.892676
6.8;0.89751
6.9;0.896704
7;0.893481
7.1;0.896704
7.2;0.895898
7.3;0.89751
7.4;0.896704
7.5;0.895898
7.6;0.89751
7.7;0.89751
7.8;0.899927
7.9;0.903149
8;0.895898
8.1;0.899121
8.2;0.899927
8.3;0.899121
8.4;0.898315
8.5;0.899121
8.6;0.89751
