Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.662256
0.1;0.662256
0.2;0.663867
0.3;0.666284
0.4;0.663062
0.5;0.663867
0.6;0.660645
0.7;0.663062
0.8;0.66145
0.9;0.659033
1;0.656616
1.1;0.656616
1.2;0.656616
1.3;0.659033
1.4;0.658228
1.5;0.658228
1.6;0.656616
1.7;0.657422
1.8;0.655005
1.9;0.659033
2;0.655811
2.1;0.656616
2.2;0.655005
2.3;0.658228
2.4;0.653394
2.5;0.654199
2.6;0.657422
2.7;0.654199
2.8;0.657422
2.9;0.654199
3;0.658228
3.1;0.655005
3.2;0.656616
3.3;0.659033
3.4;0.659033
3.5;0.655811
3.6;0.656616
3.7;0.658228
3.8;0.655005
3.9;0.658228
4;0.659033
4.1;0.659839
4.2;0.659839
4.3;0.655811
4.4;0.657422
4.5;0.663062
4.6;0.658228
4.7;0.66145
4.8;0.663062
4.9;0.664673
5;0.659839
5.1;0.662256
5.2;0.66145
5.3;0.66709
5.4;0.660645
5.5;0.664673
5.6;0.666284
5.7;0.663867
5.8;0.667896
5.9;0.66709
6;0.665479
6.1;0.667896
6.2;0.671924
6.3;0.672729
6.4;0.671118
6.5;0.672729
6.6;0.670312
6.7;0.671118
6.8;0.672729
6.9;0.673535
7;0.676758
7.1;0.673535
7.2;0.673535
7.3;0.676758
7.4;0.678369
7.5;0.678369
7.6;0.681592
7.7;0.67998
7.8;0.681592
7.9;0.681592
8;0.682397
8.1;0.680786
8.2;0.684814
8.3;0.683203
8.4;0.680786
8.5;0.686426
