Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;2.3332
0.1;2.33481
0.2;2.32676
0.3;2.3324
0.4;2.32756
0.5;2.32998
0.6;2.32515
0.7;2.32998
0.8;2.32998
0.9;2.32837
1;2.3332
1.1;2.32837
1.2;2.32837
1.3;2.32595
1.4;2.32917
1.5;2.32756
1.6;2.3324
1.7;2.32837
1.8;2.3332
1.9;2.32756
2;2.33562
2.1;2.33481
2.2;2.33079
2.3;2.32917
2.4;2.33159
2.5;2.32998
2.6;2.3324
2.7;2.33481
2.8;2.33401
2.9;2.32756
3;2.33079
3.1;2.32676
3.2;2.33159
3.3;2.32676
3.4;2.32917
3.5;2.32676
3.6;2.33159
3.7;2.33401
3.8;2.32595
3.9;2.32837
4;2.32756
4.1;2.33401
4.2;2.32756
4.3;2.32676
4.4;2.32595
4.5;2.32595
4.6;2.32756
4.7;2.3332
4.8;2.32917
4.9;2.3332
5;2.3324
5.1;2.3332
5.2;2.32595
5.3;2.32917
5.4;2.33079
5.5;2.32837
5.6;2.32515
5.7;2.32917
5.8;2.32917
5.9;2.32998
6;2.32998
6.1;2.3324
6.2;2.3324
6.3;2.32756
6.4;2.32595
6.5;2.33079
6.6;2.32998
6.7;2.32837
6.8;2.32756
6.9;2.32515
7;2.33481
7.1;2.32756
7.2;2.33079
7.3;2.33159
7.4;2.3332
7.5;2.32917
7.6;2.33401
7.7;2.33159
7.8;2.3324
7.9;2.33401
8;2.33401
8.1;2.32998
