Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;2.39604
0.1;2.40249
0.2;2.40249
0.3;2.40813
0.4;2.40894
0.5;2.41377
0.6;2.41216
0.7;2.42102
0.8;2.41296
0.9;2.41377
1;2.41458
1.1;2.41941
1.2;2.42344
1.3;2.42183
1.4;2.42102
1.5;2.42183
1.6;2.42344
1.7;2.42585
1.8;2.42666
1.9;2.42424
2;2.42505
2.1;2.42505
2.2;2.42988
2.3;2.43149
2.4;2.42908
2.5;2.43472
2.6;2.43069
2.7;2.43069
2.8;2.43633
2.9;2.43472
3;2.43713
3.1;2.42908
3.2;2.43713
3.3;2.43069
3.4;2.43149
3.5;2.4323
3.6;2.43875
3.7;2.43311
3.8;2.43875
3.9;2.44036
4;2.43472
4.1;2.44277
4.2;2.43713
4.3;2.43633
4.4;2.44197
4.5;2.44116
4.6;2.43713
4.7;2.43875
4.8;2.43633
4.9;2.44358
5;2.44116
5.1;2.44519
5.2;2.44197
5.3;2.43875
5.4;2.44841
5.5;2.44358
5.6;2.44197
5.7;2.44519
5.8;2.45083
5.9;2.4468
6;2.44761
6.1;2.44197
6.2;2.44922
6.3;2.4468
6.4;2.446
6.5;2.44761
6.6;2.45325
6.7;2.446
6.8;2.45325
6.9;2.446
7;2.45325
7.1;2.45405
7.2;2.44922
7.3;2.44761
7.4;2.4468
7.5;2.45002
7.6;2.44841
7.7;2.45566
7.8;2.45405
7.9;2.44841
8;2.44761
8.1;2.44841
8.2;2.44761
8.3;2.45486
