Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;2.55959
0.1;2.55718
0.2;2.5604
0.3;2.55798
0.4;2.55637
0.5;2.55476
0.6;2.55154
0.7;2.55315
0.8;2.55798
0.9;2.55073
1;2.55315
1.1;2.55879
1.2;2.55396
1.3;2.55798
1.4;2.55557
1.5;2.55557
1.6;2.55879
1.7;2.55557
1.8;2.55476
1.9;2.55315
2;2.55637
2.1;2.55879
2.2;2.55879
2.3;2.55073
2.4;2.55073
2.5;2.55476
2.6;2.54993
2.7;2.55396
2.8;2.55557
2.9;2.55396
3;2.55234
3.1;2.55798
3.2;2.55476
3.3;2.55637
3.4;2.55154
3.5;2.55637
3.6;2.55718
3.7;2.55959
3.8;2.55718
3.9;2.55637
4;2.55879
4.1;2.55557
4.2;2.55798
4.3;2.55396
4.4;2.55396
4.5;2.55798
4.6;2.55073
4.7;2.55315
4.8;2.55154
4.9;2.55798
5;2.55396
5.1;2.55154
5.2;2.55234
5.3;2.55396
5.4;2.55476
5.5;2.55396
5.6;2.55718
5.7;2.55798
5.8;2.55154
5.9;2.55718
6;2.55476
6.1;2.55879
6.2;2.55557
6.3;2.55879
6.4;2.55154
6.5;2.55476
6.6;2.55718
6.7;2.55557
6.8;2.55234
6.9;2.55637
7;2.55637
7.1;2.55879
7.2;2.55718
7.3;2.55557
7.4;2.55557
7.5;2.55234
7.6;2.55315
7.7;2.55879
7.8;2.55718
7.9;2.55073
8;2.55315
8.1;2.55315
8.2;2.55959
8.3;2.55315
