Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;2.55557
0.1;2.54751
0.2;2.55476
0.3;2.54751
0.4;2.55557
0.5;2.5467
0.6;2.54832
0.7;2.5467
0.8;2.54912
0.9;2.55234
1;2.54912
1.1;2.55073
1.2;2.55557
1.3;2.54832
1.4;2.55073
1.5;2.55073
1.6;2.55073
1.7;2.54993
1.8;2.55396
1.9;2.55315
2;2.55234
2.1;2.55315
2.2;2.54993
2.3;2.55637
2.4;2.55637
2.5;2.54912
2.6;2.55073
2.7;2.55637
2.8;2.54751
2.9;2.55073
3;2.55718
3.1;2.55476
3.2;2.54912
3.3;2.54832
3.4;2.55073
3.5;2.55476
3.6;2.55315
3.7;2.55073
3.8;2.55396
3.9;2.5467
4;2.54993
4.1;2.54832
4.2;2.55234
4.3;2.55234
4.4;2.54832
4.5;2.55396
4.6;2.54912
4.7;2.54912
4.8;2.55476
4.9;2.55154
5;2.55718
5.1;2.55154
5.2;2.55154
5.3;2.54912
5.4;2.55718
5.5;2.54912
5.6;2.55476
5.7;2.54912
5.8;2.54912
5.9;2.54993
6;2.55315
6.1;2.55234
6.2;2.55557
6.3;2.55396
6.4;2.55073
6.5;2.55557
6.6;2.55073
6.7;2.54832
6.8;2.55476
6.9;2.55637
7;2.54993
7.1;2.55396
7.2;2.55154
7.3;2.55315
7.4;2.55154
7.5;2.55234
7.6;2.55396
7.7;2.54912
7.8;2.55637
7.9;2.54993
8;2.55234
