Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;2.54832
0.1;2.54751
0.2;2.54912
0.3;2.55315
0.4;2.54993
0.5;2.55557
0.6;2.55637
0.7;2.55073
0.8;2.55073
0.9;2.54993
1;2.55396
1.1;2.55637
1.2;2.55476
1.3;2.55234
1.4;2.55718
1.5;2.55557
1.6;2.55234
1.7;2.55476
1.8;2.55234
1.9;2.55396
2;2.55557
2.1;2.55073
2.2;2.54912
2.3;2.54993
2.4;2.54993
2.5;2.54993
2.6;2.55396
2.7;2.55234
2.8;2.55315
2.9;2.55476
3;2.55476
3.1;2.55073
3.2;2.55637
3.3;2.55234
3.4;2.55557
3.5;2.54832
3.6;2.55154
3.7;2.55315
3.8;2.55396
3.9;2.55637
4;2.55073
4.1;2.55234
4.2;2.55637
4.3;2.55637
4.4;2.55396
4.5;2.54912
4.6;2.55154
4.7;2.54993
4.8;2.55073
4.9;2.55637
5;2.55476
5.1;2.55557
5.2;2.55718
5.3;2.55234
5.4;2.55637
5.5;2.54993
5.6;2.55557
5.7;2.55718
5.8;2.55154
5.9;2.55798
6;2.55154
6.1;2.55637
6.2;2.55798
6.3;2.55637
6.4;2.55476
6.5;2.55396
6.6;2.55073
6.7;2.55557
6.8;2.55234
6.9;2.54912
7;2.55154
7.1;2.55798
7.2;2.55718
7.3;2.55234
7.4;2.54993
7.5;2.55234
7.6;2.55637
7.7;2.55073
7.8;2.54993
7.9;2.55073
8;2.55718
8.1;2.55154
8.2;2.54993
8.3;2.55396
8.4;2.55476
