Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;2.55315
0.1;2.55234
0.2;2.55476
0.3;2.55073
0.4;2.55073
0.5;2.55798
0.6;2.55798
0.7;2.55798
0.8;2.55637
0.9;2.55798
1;2.55154
1.1;2.54832
1.2;2.55557
1.3;2.55234
1.4;2.55315
1.5;2.55557
1.6;2.55718
1.7;2.55718
1.8;2.55798
1.9;2.55315
2;2.55154
2.1;2.55234
2.2;2.55637
2.3;2.55073
2.4;2.55315
2.5;2.55073
2.6;2.55234
2.7;2.55234
2.8;2.54993
2.9;2.55234
3;2.55637
3.1;2.54912
3.2;2.55637
3.3;2.55234
3.4;2.55315
3.5;2.55234
3.6;2.55073
3.7;2.55557
3.8;2.55315
3.9;2.55637
4;2.55154
4.1;2.55557
4.2;2.55718
4.3;2.55637
4.4;2.55315
4.5;2.55315
4.6;2.55637
4.7;2.55396
4.8;2.55557
4.9;2.55798
5;2.55798
5.1;2.55798
5.2;2.55234
5.3;2.55557
5.4;2.55798
5.5;2.54993
5.6;2.55476
5.7;2.55557
5.8;2.55396
5.9;2.55476
6;2.55637
6.1;2.55637
6.2;2.55959
6.3;2.55637
6.4;2.55798
6.5;2.55234
6.6;2.55879
6.7;2.55154
6.8;2.55718
6.9;2.55396
7;2.55557
7.1;2.55476
7.2;2.55154
7.3;2.55073
7.4;2.55798
7.5;2.55718
7.6;2.55798
7.7;2.55154
7.8;2.55315
7.9;2.55396
8;2.55396
8.1;2.55154
