Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;2.54187
0.1;2.5467
0.2;2.5467
0.3;2.5467
0.4;2.54106
0.5;2.54106
0.6;2.54751
0.7;2.54832
0.8;2.54106
0.9;2.54187
1;2.54509
1.1;2.53945
1.2;2.54509
1.3;2.5467
1.4;2.54348
1.5;2.54912
1.6;2.54348
1.7;2.54912
1.8;2.54187
1.9;2.54187
2;2.54751
2.1;2.54832
2.2;2.54187
2.3;2.54106
2.4;2.54268
2.5;2.54348
2.6;2.54751
2.7;2.54348
2.8;2.54429
2.9;2.54429
3;2.54993
3.1;2.5467
3.2;2.54832
3.3;2.5459
3.4;2.54348
3.5;2.5459
3.6;2.54751
3.7;2.54429
3.8;2.5459
3.9;2.54268
4;2.5467
4.1;2.5467
4.2;2.54429
4.3;2.55073
4.4;2.54429
4.5;2.54348
4.6;2.54429
4.7;2.54509
4.8;2.54912
4.9;2.54429
5;2.54187
5.1;2.54348
5.2;2.54509
5.3;2.55073
5.4;2.54268
5.5;2.54509
5.6;2.54268
5.7;2.54509
5.8;2.54509
5.9;2.54348
6;2.54509
6.1;2.54832
6.2;2.54348
6.3;2.54429
6.4;2.54268
6.5;2.55154
6.6;2.54106
6.7;2.54912
6.8;2.54268
6.9;2.54832
7;2.54509
7.1;2.5467
7.2;2.5459
7.3;2.54268
7.4;2.5467
7.5;2.54751
7.6;2.54751
7.7;2.5459
7.8;2.55073
7.9;2.54832
8;2.5459
8.1;2.54348
8.2;2.55154
