Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;2.55396
0.1;2.55234
0.2;2.55396
0.3;2.55476
0.4;2.54912
0.5;2.55315
0.6;2.55718
0.7;2.54993
0.8;2.55073
0.9;2.55315
1;2.55396
1.1;2.55073
1.2;2.55234
1.3;2.54993
1.4;2.55154
1.5;2.54912
1.6;2.55718
1.7;2.55637
1.8;2.55154
1.9;2.55073
2;2.55396
2.1;2.55718
2.2;2.55315
2.3;2.55396
2.4;2.55154
2.5;2.55396
2.6;2.55557
2.7;2.55396
2.8;2.55798
2.9;2.55557
3;2.55557
3.1;2.55073
3.2;2.55234
3.3;2.55476
3.4;2.55637
3.5;2.54993
3.6;2.55234
3.7;2.55718
3.8;2.55154
3.9;2.55637
4;2.55476
4.1;2.55396
4.2;2.55476
4.3;2.55315
4.4;2.55073
4.5;2.55557
4.6;2.55396
4.7;2.55718
4.8;2.54993
4.9;2.54993
5;2.54912
5.1;2.55557
5.2;2.55637
5.3;2.55476
5.4;2.55315
5.5;2.54832
5.6;2.55154
5.7;2.54912
5.8;2.54912
5.9;2.55315
6;2.55798
6.1;2.54912
6.2;2.54993
6.3;2.54993
6.4;2.55154
6.5;2.55637
6.6;2.55637
6.7;2.55234
6.8;2.54993
6.9;2.54993
7;2.55718
7.1;2.55476
7.2;2.55315
7.3;2.55557
7.4;2.54912
7.5;2.55476
7.6;2.55879
7.7;2.55396
7.8;2.55718
7.9;2.55234
8;2.55073
8.1;2.55234
