Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.23428
0.1;1.23589
0.2;1.2375
0.3;1.23992
0.4;1.2375
0.5;1.23992
0.6;1.24072
0.7;1.24797
0.8;1.24636
0.9;1.24636
1;1.24636
1.1;1.24958
1.2;1.24878
1.3;1.24636
1.4;1.24717
1.5;1.24797
1.6;1.24878
1.7;1.25281
1.8;1.25522
1.9;1.25442
2;1.25522
2.1;1.25361
2.2;1.25603
2.3;1.25522
2.4;1.25603
2.5;1.26167
2.6;1.25522
2.7;1.25764
2.8;1.26167
2.9;1.25925
3;1.26006
3.1;1.25764
3.2;1.26248
3.3;1.26167
3.4;1.26167
3.5;1.26248
3.6;1.25925
3.7;1.26328
3.8;1.26167
3.9;1.26086
4;1.26167
4.1;1.2657
4.2;1.26409
4.3;1.26248
4.4;1.26489
4.5;1.2657
4.6;1.27053
4.7;1.2657
4.8;1.2657
4.9;1.26812
5;1.26731
5.1;1.2665
5.2;1.26973
5.3;1.2665
5.4;1.26892
5.5;1.26973
5.6;1.27295
5.7;1.27053
5.8;1.26973
5.9;1.26892
6;1.2665
6.1;1.26892
6.2;1.27456
6.3;1.27295
6.4;1.27375
6.5;1.27375
6.6;1.27134
6.7;1.27053
6.8;1.27456
6.9;1.27214
7;1.27778
7.1;1.27698
7.2;1.27778
7.3;1.27859
7.4;1.27537
7.5;1.27698
7.6;1.27375
7.7;1.27456
7.8;1.27778
7.9;1.27617
8;1.27537
8.1;1.27698
