Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;2.52817
0.1;2.52012
0.2;2.52898
0.3;2.52656
0.4;2.52415
0.5;2.52334
0.6;2.52495
0.7;2.52898
0.8;2.52415
0.9;2.52656
1;2.52173
1.1;2.52898
1.2;2.52737
1.3;2.52253
1.4;2.52253
1.5;2.52495
1.6;2.52415
1.7;2.52253
1.8;2.52817
1.9;2.52415
2;2.52817
2.1;2.52334
2.2;2.52334
2.3;2.52576
2.4;2.52334
2.5;2.52656
2.6;2.52495
2.7;2.52656
2.8;2.52415
2.9;2.53059
3;2.52495
3.1;2.52898
3.2;2.52737
3.3;2.52253
3.4;2.5314
3.5;2.52737
3.6;2.52334
3.7;2.52656
3.8;2.52898
3.9;2.5314
4;2.52495
4.1;2.52737
4.2;2.53059
4.3;2.5314
4.4;2.52817
4.5;2.52495
4.6;2.52334
4.7;2.52415
4.8;2.52817
4.9;2.52415
5;2.5314
5.1;2.52495
5.2;2.52817
5.3;2.52656
5.4;2.52737
5.5;2.52656
5.6;2.52576
5.7;2.52334
5.8;2.5322
5.9;2.52576
6;2.52576
6.1;2.52415
6.2;2.52817
6.3;2.53059
6.4;2.52415
6.5;2.52817
6.6;2.5314
6.7;2.52656
6.8;2.52737
6.9;2.52576
7;2.52979
7.1;2.5322
7.2;2.5322
7.3;2.52334
7.4;2.52979
7.5;2.52979
7.6;2.52576
7.7;2.53059
7.8;2.53059
7.9;2.52415
8;2.5322
8.1;2.52576
