Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.48242
0.1;1.48323
0.2;1.48242
0.3;1.48484
0.4;1.47839
0.5;1.47678
0.6;1.47759
0.7;1.48484
0.8;1.48484
0.9;1.48242
1;1.48403
1.1;1.48323
1.2;1.48726
1.3;1.48887
1.4;1.48806
1.5;1.48806
1.6;1.48887
1.7;1.48564
1.8;1.48806
1.9;1.48806
2;1.48806
2.1;1.48645
2.2;1.49048
2.3;1.48967
2.4;1.49128
2.5;1.48645
2.6;1.49128
2.7;1.48645
2.8;1.49209
2.9;1.49451
3;1.4929
3.1;1.4937
3.2;1.48887
3.3;1.49209
3.4;1.49209
3.5;1.49531
3.6;1.49531
3.7;1.49612
3.8;1.49128
3.9;1.49612
4;1.49209
4.1;1.49692
4.2;1.50015
4.3;1.49934
4.4;1.49531
4.5;1.49209
4.6;1.49854
4.7;1.50256
4.8;1.50337
4.9;1.49692
5;1.50176
5.1;1.50176
5.2;1.50015
5.3;1.50256
5.4;1.50498
5.5;1.50256
5.6;1.50176
5.7;1.50095
5.8;1.50579
5.9;1.50498
6;1.50417
6.1;1.50498
6.2;1.50579
6.3;1.5074
6.4;1.50417
6.5;1.50901
6.6;1.50579
6.7;1.50901
6.8;1.51062
6.9;1.50579
7;1.51062
7.1;1.51062
7.2;1.5074
7.3;1.51223
7.4;1.50981
7.5;1.50981
7.6;1.51304
7.7;1.51465
7.8;1.51223
7.9;1.50901
8;1.51143
