Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;2.20349
0.1;2.20833
0.2;2.20833
0.3;2.20833
0.4;2.21235
0.5;2.21719
0.6;2.21316
0.7;2.2196
0.8;2.21396
0.9;2.21155
1;2.2196
1.1;2.2188
1.2;2.21558
1.3;2.21558
1.4;2.22202
1.5;2.21719
1.6;2.2196
1.7;2.22122
1.8;2.21719
1.9;2.22524
2;2.22122
2.1;2.21719
2.2;2.22041
2.3;2.22202
2.4;2.22605
2.5;2.22041
2.6;2.22444
2.7;2.22766
2.8;2.22605
2.9;2.22122
3;2.22444
3.1;2.22283
3.2;2.22927
3.3;2.23169
3.4;2.22524
3.5;2.22444
3.6;2.22686
3.7;2.22524
3.8;2.22686
3.9;2.23008
4;2.23733
4.1;2.23491
4.2;2.23169
4.3;2.23733
4.4;2.23733
4.5;2.24216
4.6;2.23813
4.7;2.24377
4.8;2.24458
4.9;2.23975
5;2.24136
5.1;2.24941
5.2;2.24861
5.3;2.24619
5.4;2.25183
5.5;2.24861
5.6;2.25022
5.7;2.24941
5.8;2.25022
5.9;2.25022
6;2.25586
6.1;2.25344
6.2;2.25667
6.3;2.25022
6.4;2.25344
6.5;2.25828
6.6;2.25747
6.7;2.25747
6.8;2.2615
6.9;2.25828
7;2.25908
7.1;2.26069
7.2;2.26875
7.3;2.26714
7.4;2.26714
7.5;2.26875
7.6;2.27278
7.7;2.26956
7.8;2.26794
7.9;2.27278
8;2.26956
8.1;2.27036
8.2;2.27922
8.3;2.27681
8.4;2.28003
