Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.8917
0.1;1.88687
0.2;1.88928
0.3;1.89412
0.4;1.89573
0.5;1.89734
0.6;1.89814
0.7;1.90137
0.8;1.90459
0.9;1.89976
1;1.9054
1.1;1.90298
1.2;1.90781
1.3;1.90459
1.4;1.90781
1.5;1.91104
1.6;1.90701
1.7;1.91426
1.8;1.90862
1.9;1.90862
2;1.91023
2.1;1.90862
2.2;1.91023
2.3;1.91023
2.4;1.91748
2.5;1.91104
2.6;1.90701
2.7;1.91184
2.8;1.91104
2.9;1.91104
3;1.91506
3.1;1.91587
3.2;1.91667
3.3;1.91345
3.4;1.91587
3.5;1.91506
3.6;1.91829
3.7;1.91829
3.8;1.92151
3.9;1.9207
4;1.9207
4.1;1.9207
4.2;1.91829
4.3;1.92473
4.4;1.92473
4.5;1.92231
4.6;1.92151
4.7;1.9207
4.8;1.9199
4.9;1.92393
5;1.92715
5.1;1.92634
5.2;1.92393
5.3;1.92634
5.4;1.92957
5.5;1.93118
5.6;1.92795
5.7;1.92795
5.8;1.93279
5.9;1.92554
6;1.92715
6.1;1.92795
6.2;1.93198
6.3;1.93118
6.4;1.92634
6.5;1.92876
6.6;1.92715
6.7;1.92634
6.8;1.93279
6.9;1.92715
7;1.93118
7.1;1.92876
7.2;1.92634
7.3;1.92554
7.4;1.92715
7.5;1.93037
7.6;1.92957
7.7;1.92715
7.8;1.92795
7.9;1.92634
8;1.93118
8.1;1.92957
