Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;2.1906
0.1;2.19382
0.2;2.19705
0.3;2.19221
0.4;2.19141
0.5;2.1906
0.6;2.19705
0.7;2.19302
0.8;2.19382
0.9;2.19302
1;2.20027
1.1;2.19463
1.2;2.19302
1.3;2.19705
1.4;2.19624
1.5;2.20188
1.6;2.19705
1.7;2.19624
1.8;2.19705
1.9;2.20269
2;2.19624
2.1;2.19705
2.2;2.19866
2.3;2.20269
2.4;2.20349
2.5;2.20188
2.6;2.2051
2.7;2.20269
2.8;2.20671
2.9;2.20752
3;2.20107
3.1;2.20027
3.2;2.20269
3.3;2.20188
3.4;2.20752
3.5;2.20591
3.6;2.20591
3.7;2.20913
3.8;2.20752
3.9;2.2051
4;2.20913
4.1;2.2043
4.2;2.21074
4.3;2.20913
4.4;2.20752
4.5;2.20994
4.6;2.21155
4.7;2.21477
4.8;2.20913
4.9;2.21155
5;2.21235
5.1;2.20994
5.2;2.21638
5.3;2.21477
5.4;2.21316
5.5;2.21638
5.6;2.21074
5.7;2.21074
5.8;2.21316
5.9;2.21477
6;2.21316
6.1;2.21799
6.2;2.2188
6.3;2.21396
6.4;2.21558
6.5;2.21235
6.6;2.21799
6.7;2.2196
6.8;2.21799
6.9;2.22202
7;2.21799
7.1;2.22202
7.2;2.22122
7.3;2.21719
7.4;2.21558
7.5;2.2188
7.6;2.2188
7.7;2.2196
7.8;2.2196
7.9;2.22283
8;2.22283
8.1;2.22041
8.2;2.22524
8.3;2.22444
