Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.0660645
0.1;0.0668701
0.2;0.0660645
0.3;0.0684814
0.4;0.0676758
0.5;0.0684814
0.6;0.0700928
0.7;0.0692871
0.8;0.0676758
0.9;0.0676758
1;0.0668701
1.1;0.0708984
1.2;0.0660645
1.3;0.0717041
1.4;0.0717041
1.5;0.0725098
1.6;0.0692871
1.7;0.0700928
1.8;0.0717041
1.9;0.0668701
2;0.0708984
2.1;0.0692871
2.2;0.0692871
2.3;0.0725098
2.4;0.0725098
2.5;0.0684814
2.6;0.0700928
2.7;0.0660645
2.8;0.0692871
2.9;0.0684814
3;0.0676758
3.1;0.0717041
3.2;0.0684814
3.3;0.0668701
3.4;0.0708984
3.5;0.0725098
3.6;0.0692871
3.7;0.0692871
3.8;0.0684814
3.9;0.0692871
4;0.0668701
4.1;0.0708984
4.2;0.0717041
4.3;0.0692871
4.4;0.0692871
4.5;0.0684814
4.6;0.0684814
4.7;0.0708984
4.8;0.0692871
4.9;0.0652588
5;0.0660645
5.1;0.0652588
5.2;0.0676758
5.3;0.0676758
5.4;0.0700928
5.5;0.0700928
5.6;0.0708984
5.7;0.0652588
5.8;0.0676758
5.9;0.0668701
6;0.0668701
6.1;0.0652588
6.2;0.0676758
6.3;0.0692871
6.4;0.0668701
6.5;0.0652588
6.6;0.0652588
6.7;0.0676758
6.8;0.0660645
6.9;0.0668701
7;0.0652588
7.1;0.0652588
7.2;0.0668701
7.3;0.0652588
7.4;0.0636475
7.5;0.0652588
7.6;0.0660645
7.7;0.0636475
7.8;0.0668701
7.9;0.0660645
8;0.0684814
8.1;0.0636475
8.2;0.0644531
