Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.593774
0.1;0.593774
0.2;0.592163
0.3;0.590552
0.4;0.596997
0.5;0.593774
0.6;0.593774
0.7;0.592969
0.8;0.592163
0.9;0.58894
1;0.592969
1.1;0.588135
1.2;0.591357
1.3;0.591357
1.4;0.590552
1.5;0.593774
1.6;0.58894
1.7;0.591357
1.8;0.58894
1.9;0.585718
2;0.58894
2.1;0.587329
2.2;0.587329
2.3;0.58894
2.4;0.585718
2.5;0.584912
2.6;0.585718
2.7;0.584912
2.8;0.58894
2.9;0.584912
3;0.586523
3.1;0.585718
3.2;0.585718
3.3;0.585718
3.4;0.583301
3.5;0.580078
3.6;0.583301
3.7;0.578467
3.8;0.581689
3.9;0.577661
4;0.576855
4.1;0.575244
4.2;0.575244
4.3;0.579272
4.4;0.574438
4.5;0.573633
4.6;0.57605
4.7;0.573633
4.8;0.572827
4.9;0.569604
5;0.572021
5.1;0.567187
5.2;0.565576
5.3;0.571216
5.4;0.563159
5.5;0.563159
5.6;0.565576
5.7;0.567993
5.8;0.562354
5.9;0.564771
6;0.561548
6.1;0.563965
6.2;0.563965
6.3;0.560742
6.4;0.561548
6.5;0.560742
6.6;0.562354
6.7;0.560742
6.8;0.563159
6.9;0.562354
7;0.561548
7.1;0.559131
7.2;0.563965
7.3;0.559937
7.4;0.559131
7.5;0.563965
7.6;0.565576
7.7;0.562354
7.8;0.562354
7.9;0.563965
8;0.561548
8.1;0.561548
