Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.591357
0.1;0.590552
0.2;0.588135
0.3;0.592969
0.4;0.597803
0.5;0.597803
0.6;0.59458
0.7;0.590552
0.8;0.597803
0.9;0.598608
1;0.597803
1.1;0.599414
1.2;0.597803
1.3;0.596191
1.4;0.598608
1.5;0.601025
1.6;0.595386
1.7;0.595386
1.8;0.597803
1.9;0.598608
2;0.598608
2.1;0.596191
2.2;0.591357
2.3;0.593774
2.4;0.596997
2.5;0.596191
2.6;0.60022
2.7;0.60022
2.8;0.602637
2.9;0.593774
3;0.596997
3.1;0.59458
3.2;0.595386
3.3;0.596997
3.4;0.596997
3.5;0.595386
3.6;0.598608
3.7;0.597803
3.8;0.597803
3.9;0.596191
4;0.596191
4.1;0.60022
4.2;0.599414
4.3;0.596191
4.4;0.595386
4.5;0.597803
4.6;0.595386
4.7;0.596191
4.8;0.590552
4.9;0.591357
5;0.592163
5.1;0.596191
5.2;0.592969
5.3;0.596191
5.4;0.592969
5.5;0.589746
5.6;0.589746
5.7;0.59458
5.8;0.592969
5.9;0.591357
6;0.58894
6.1;0.592163
6.2;0.591357
6.3;0.588135
6.4;0.587329
6.5;0.587329
6.6;0.58894
6.7;0.587329
6.8;0.586523
6.9;0.585718
7;0.589746
7.1;0.590552
7.2;0.585718
7.3;0.585718
7.4;0.584912
7.5;0.58894
7.6;0.583301
7.7;0.584106
7.8;0.587329
7.9;0.584106
