Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.295679
0.1;0.293262
0.2;0.29165
0.3;0.293262
0.4;0.294873
0.5;0.294067
0.6;0.29165
0.7;0.294873
0.8;0.294067
0.9;0.293262
1;0.289233
1.1;0.293262
1.2;0.288428
1.3;0.289233
1.4;0.290039
1.5;0.294873
1.6;0.29165
1.7;0.293262
1.8;0.293262
1.9;0.293262
2;0.294067
2.1;0.293262
2.2;0.294873
2.3;0.29165
2.4;0.292456
2.5;0.29165
2.6;0.294067
2.7;0.29165
2.8;0.290845
2.9;0.294873
3;0.290845
3.1;0.290845
3.2;0.292456
3.3;0.292456
3.4;0.290845
3.5;0.288428
3.6;0.292456
3.7;0.293262
3.8;0.290845
3.9;0.287622
4;0.290039
4.1;0.286816
4.2;0.29165
4.3;0.286816
4.4;0.289233
4.5;0.292456
4.6;0.290845
4.7;0.287622
4.8;0.288428
4.9;0.286011
5;0.287622
5.1;0.284399
5.2;0.289233
5.3;0.289233
5.4;0.29165
5.5;0.287622
5.6;0.286816
5.7;0.284399
5.8;0.284399
5.9;0.284399
6;0.286816
6.1;0.284399
6.2;0.284399
6.3;0.283594
6.4;0.285205
6.5;0.282788
6.6;0.284399
6.7;0.285205
6.8;0.285205
6.9;0.286011
7;0.282788
7.1;0.283594
7.2;0.283594
7.3;0.281982
7.4;0.281177
7.5;0.280371
7.6;0.279565
7.7;0.283594
7.8;0.283594
7.9;0.285205
8;0.281982
8.1;0.283594
8.2;0.280371
