Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.892676
0.1;0.894287
0.2;0.892676
0.3;0.893481
0.4;0.895898
0.5;0.899927
0.6;0.900732
0.7;0.903149
0.8;0.905566
0.9;0.904761
1;0.903149
1.1;0.907178
1.2;0.906372
1.3;0.907178
1.4;0.907178
1.5;0.903149
1.6;0.907983
1.7;0.904761
1.8;0.906372
1.9;0.907178
2;0.906372
2.1;0.904761
2.2;0.906372
2.3;0.908789
2.4;0.907983
2.5;0.907178
2.6;0.904761
2.7;0.905566
2.8;0.906372
2.9;0.907178
3;0.904761
3.1;0.905566
3.2;0.902344
3.3;0.904761
3.4;0.900732
3.5;0.903955
3.6;0.900732
3.7;0.899121
3.8;0.895093
3.9;0.893481
4;0.895093
4.1;0.89187
4.2;0.892676
4.3;0.887036
4.4;0.885425
4.5;0.883813
4.6;0.88623
4.7;0.882202
4.8;0.878979
4.9;0.875757
5;0.874951
5.1;0.879785
5.2;0.880591
5.3;0.870117
5.4;0.866895
5.5;0.864478
5.6;0.864478
5.7;0.8677
5.8;0.860449
5.9;0.862061
6;0.862061
6.1;0.863672
6.2;0.860449
6.3;0.858032
6.4;0.857227
6.5;0.856421
6.6;0.860449
6.7;0.860449
6.8;0.862866
6.9;0.860449
7;0.863672
7.1;0.862061
7.2;0.862866
7.3;0.868506
7.4;0.8677
7.5;0.872534
7.6;0.870923
7.7;0.874146
7.8;0.876563
7.9;0.879785
8;0.885425
8.1;0.885425
8.2;0.88623
