Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.178857
0.1;0.181274
0.2;0.18208
0.3;0.180469
0.4;0.179663
0.5;0.180469
0.6;0.18208
0.7;0.17644
0.8;0.178857
0.9;0.178052
1;0.177246
1.1;0.178052
1.2;0.180469
1.3;0.178052
1.4;0.180469
1.5;0.18208
1.6;0.178052
1.7;0.17644
1.8;0.180469
1.9;0.174829
2;0.180469
2.1;0.178857
2.2;0.180469
2.3;0.175635
2.4;0.179663
2.5;0.17644
2.6;0.178052
2.7;0.175635
2.8;0.178857
2.9;0.178052
3;0.178052
3.1;0.177246
3.2;0.178857
3.3;0.175635
3.4;0.174829
3.5;0.177246
3.6;0.178052
3.7;0.177246
3.8;0.178052
3.9;0.178857
4;0.17644
4.1;0.174829
4.2;0.174829
4.3;0.17644
4.4;0.174829
4.5;0.17644
4.6;0.178052
4.7;0.17644
4.8;0.174829
4.9;0.175635
5;0.174023
5.1;0.174023
5.2;0.17644
5.3;0.174023
5.4;0.173218
5.5;0.174023
5.6;0.173218
5.7;0.174829
5.8;0.175635
5.9;0.177246
6;0.172412
6.1;0.172412
6.2;0.173218
6.3;0.172412
6.4;0.174023
6.5;0.174023
6.6;0.174023
6.7;0.170801
6.8;0.175635
6.9;0.174829
7;0.174829
7.1;0.173218
7.2;0.177246
7.3;0.173218
7.4;0.170801
7.5;0.173218
7.6;0.171606
7.7;0.171606
7.8;0.169995
7.9;0.174829
8;0.173218
8.1;0.171606
