Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.151465
0.1;0.154688
0.2;0.151465
0.3;0.154688
0.4;0.153076
0.5;0.153076
0.6;0.150659
0.7;0.154688
0.8;0.156299
0.9;0.155493
1;0.154688
1.1;0.153882
1.2;0.154688
1.3;0.151465
1.4;0.153882
1.5;0.152271
1.6;0.154688
1.7;0.154688
1.8;0.154688
1.9;0.155493
2;0.153882
2.1;0.153882
2.2;0.155493
2.3;0.155493
2.4;0.151465
2.5;0.150659
2.6;0.154688
2.7;0.153882
2.8;0.153882
2.9;0.15791
3;0.150659
3.1;0.156299
3.2;0.149854
3.3;0.150659
3.4;0.153882
3.5;0.152271
3.6;0.152271
3.7;0.153882
3.8;0.151465
3.9;0.151465
4;0.152271
4.1;0.15791
4.2;0.157104
4.3;0.153882
4.4;0.150659
4.5;0.154688
4.6;0.156299
4.7;0.151465
4.8;0.157104
4.9;0.153076
5;0.153076
5.1;0.155493
5.2;0.157104
5.3;0.156299
5.4;0.150659
5.5;0.152271
5.6;0.151465
5.7;0.153882
5.8;0.15791
5.9;0.153076
6;0.154688
6.1;0.151465
6.2;0.15791
6.3;0.153882
6.4;0.155493
6.5;0.152271
6.6;0.155493
6.7;0.155493
6.8;0.152271
6.9;0.151465
7;0.153882
7.1;0.153076
7.2;0.151465
7.3;0.155493
7.4;0.15791
7.5;0.153882
7.6;0.153076
7.7;0.157104
7.8;0.156299
7.9;0.152271
8;0.156299
8.1;0.157104
8.2;0.150659
