Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.936987
0.1;0.939404
0.2;0.941016
0.3;0.936987
0.4;0.941016
0.5;0.936182
0.6;0.94021
0.7;0.94021
0.8;0.941016
0.9;0.939404
1;0.94021
1.1;0.941821
1.2;0.941016
1.3;0.944238
1.4;0.942627
1.5;0.942627
1.6;0.942627
1.7;0.942627
1.8;0.942627
1.9;0.944238
2;0.94585
2.1;0.949072
2.2;0.944238
2.3;0.947461
2.4;0.950684
2.5;0.947461
2.6;0.950684
2.7;0.949878
2.8;0.951489
2.9;0.953906
3;0.953101
3.1;0.957935
3.2;0.955518
3.3;0.957935
3.4;0.954712
3.5;0.95874
3.6;0.960352
3.7;0.95874
3.8;0.95874
3.9;0.963574
4;0.961157
4.1;0.965186
4.2;0.966797
4.3;0.966797
4.4;0.965991
4.5;0.967603
4.6;0.969214
4.7;0.972437
4.8;0.967603
4.9;0.969214
5;0.976465
5.1;0.97002
5.2;0.971631
5.3;0.972437
5.4;0.975659
5.5;0.973242
5.6;0.974854
5.7;0.975659
5.8;0.976465
5.9;0.979687
6;0.981299
6.1;0.980493
6.2;0.983716
6.3;0.979687
6.4;0.98291
6.5;0.986133
6.6;0.984521
6.7;0.982104
6.8;0.984521
6.9;0.986938
7;0.986133
7.1;0.986133
7.2;0.986938
7.3;0.990967
7.4;0.990967
7.5;0.989355
7.6;0.990161
7.7;0.993384
7.8;0.993384
7.9;0.990967
8;0.993384
8.1;0.993384
8.2;0.995801
8.3;0.995801
