Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.56379
0.1;1.5646
0.2;1.56863
0.3;1.56379
0.4;1.56782
0.5;1.56299
0.6;1.55977
0.7;1.56138
0.8;1.56057
0.9;1.56621
1;1.56299
1.1;1.56299
1.2;1.56218
1.3;1.56299
1.4;1.55815
1.5;1.55735
1.6;1.55896
1.7;1.55654
1.8;1.55815
1.9;1.55413
2;1.55332
2.1;1.55413
2.2;1.55815
2.3;1.55171
2.4;1.54929
2.5;1.55413
2.6;1.55654
2.7;1.5501
2.8;1.55171
2.9;1.55251
3;1.55171
3.1;1.54688
3.2;1.54929
3.3;1.54849
3.4;1.54526
3.5;1.55171
3.6;1.54929
3.7;1.54526
3.8;1.54446
3.9;1.54849
4;1.54204
4.1;1.54849
4.2;1.54607
4.3;1.54526
4.4;1.54043
4.5;1.53962
4.6;1.54285
4.7;1.53801
4.8;1.53962
4.9;1.53801
5;1.54043
5.1;1.54365
5.2;1.53721
5.3;1.54043
5.4;1.5364
5.5;1.5364
5.6;1.5356
5.7;1.53801
5.8;1.53237
5.9;1.53398
6;1.53721
6.1;1.53157
6.2;1.53157
6.3;1.53318
6.4;1.53801
6.5;1.53479
6.6;1.5356
6.7;1.53398
6.8;1.52915
6.9;1.52673
7;1.53076
7.1;1.53157
7.2;1.53157
7.3;1.53076
7.4;1.52432
7.5;1.52834
7.6;1.52996
7.7;1.52754
7.8;1.52754
7.9;1.52996
