Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;1.29954
0.1;1.30115
0.2;1.30356
0.3;1.30195
0.4;1.30437
0.5;1.30518
0.6;1.3092
0.7;1.30679
0.8;1.31484
0.9;1.31323
1;1.31484
1.1;1.31887
1.2;1.31887
1.3;1.32451
1.4;1.32209
1.5;1.32773
1.6;1.32532
1.7;1.32532
1.8;1.33176
1.9;1.33337
2;1.32935
2.1;1.33418
2.2;1.33499
2.3;1.33821
2.4;1.34062
2.5;1.33821
2.6;1.33982
2.7;1.34465
2.8;1.34707
2.9;1.34788
3;1.34304
3.1;1.34868
3.2;1.3511
3.3;1.34788
3.4;1.3519
3.5;1.35029
3.6;1.35432
3.7;1.3519
3.8;1.35513
3.9;1.35674
4;1.35593
4.1;1.35916
4.2;1.36157
4.3;1.35754
4.4;1.35674
4.5;1.36238
4.6;1.36399
4.7;1.36399
4.8;1.36238
4.9;1.36318
5;1.36721
5.1;1.36479
5.2;1.36721
5.3;1.36882
5.4;1.36641
5.5;1.36802
5.6;1.37124
5.7;1.37124
5.8;1.36641
5.9;1.36721
6;1.36641
6.1;1.37366
6.2;1.37124
6.3;1.37366
6.4;1.37124
6.5;1.36882
6.6;1.37205
6.7;1.37043
6.8;1.37043
6.9;1.37366
7;1.37446
7.1;1.37607
7.2;1.37366
7.3;1.37446
7.4;1.37285
7.5;1.37124
7.6;1.36963
7.7;1.37446
7.8;1.37285
7.9;1.37124
8;1.37043
8.1;1.37124
