Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;2.22927
0.1;2.22363
0.2;2.22363
0.3;2.22927
0.4;2.23008
0.5;2.22524
0.6;2.22847
0.7;2.22605
0.8;2.22444
0.9;2.22283
1;2.22927
1.1;2.22283
1.2;2.22444
1.3;2.22847
1.4;2.23088
1.5;2.22444
1.6;2.23008
1.7;2.22686
1.8;2.23008
1.9;2.22363
2;2.22524
2.1;2.22444
2.2;2.2325
2.3;2.22766
2.4;2.23169
2.5;2.22927
2.6;2.23169
2.7;2.22766
2.8;2.23169
2.9;2.22847
3;2.23008
3.1;2.23008
3.2;2.22927
3.3;2.23088
3.4;2.23169
3.5;2.2333
3.6;2.22766
3.7;2.23169
3.8;2.22524
3.9;2.22605
4;2.22686
4.1;2.22444
4.2;2.22524
4.3;2.22847
4.4;2.22927
4.5;2.22847
4.6;2.23088
4.7;2.22847
4.8;2.22444
4.9;2.23008
5;2.22524
5.1;2.22605
5.2;2.22927
5.3;2.22444
5.4;2.22686
5.5;2.23088
5.6;2.22847
5.7;2.22927
5.8;2.22605
5.9;2.22686
6;2.22122
6.1;2.22524
6.2;2.22363
6.3;2.2325
6.4;2.2325
6.5;2.22927
6.6;2.22686
6.7;2.22847
6.8;2.22847
6.9;2.22686
7;2.22927
7.1;2.23088
7.2;2.22444
7.3;2.23008
7.4;2.2333
7.5;2.23411
7.6;2.22686
7.7;2.22766
7.8;2.2333
7.9;2.22847
