Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.773438
0.1;0.771826
0.2;0.775854
0.3;0.778271
0.4;0.778271
0.5;0.780688
0.6;0.7823
0.7;0.777466
0.8;0.7823
0.9;0.780688
1;0.783911
1.1;0.783105
1.2;0.785522
1.3;0.788745
1.4;0.785522
1.5;0.788745
1.6;0.786328
1.7;0.785522
1.8;0.788745
1.9;0.788745
2;0.789551
2.1;0.787939
2.2;0.791968
2.3;0.787939
2.4;0.787939
2.5;0.791968
2.6;0.789551
2.7;0.789551
2.8;0.792773
2.9;0.791162
3;0.793579
3.1;0.791968
3.2;0.791162
3.3;0.792773
3.4;0.79519
3.5;0.793579
3.6;0.791162
3.7;0.793579
3.8;0.793579
3.9;0.794385
4;0.792773
4.1;0.795996
4.2;0.797607
4.3;0.792773
4.4;0.795996
4.5;0.795996
4.6;0.795996
4.7;0.795996
4.8;0.792773
4.9;0.796802
5;0.797607
5.1;0.798413
5.2;0.793579
5.3;0.795996
5.4;0.794385
5.5;0.79519
5.6;0.793579
5.7;0.794385
5.8;0.795996
5.9;0.797607
6;0.795996
6.1;0.800024
6.2;0.798413
6.3;0.797607
6.4;0.797607
6.5;0.795996
6.6;0.798413
6.7;0.797607
6.8;0.797607
6.9;0.796802
7;0.794385
7.1;0.796802
7.2;0.798413
7.3;0.80083
7.4;0.79519
7.5;0.795996
7.6;0.796802
7.7;0.797607
7.8;0.797607
7.9;0.795996
8;0.795996
8.1;0.796802
8.2;0.800024
8.3;0.799219
