Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.912012
0.1;0.917651
0.2;0.917651
0.3;0.915234
0.4;0.919263
0.5;0.92168
0.6;0.923291
0.7;0.924902
0.8;0.924902
0.9;0.925708
1;0.932153
1.1;0.931348
1.2;0.933765
1.3;0.932153
1.4;0.933765
1.5;0.931348
1.6;0.936182
1.7;0.93457
1.8;0.939404
1.9;0.936182
2;0.939404
2.1;0.937793
2.2;0.941016
2.3;0.941821
2.4;0.94021
2.5;0.936182
2.6;0.935376
2.7;0.938599
2.8;0.93457
2.9;0.941016
3;0.938599
3.1;0.936987
3.2;0.937793
3.3;0.931348
3.4;0.931348
3.5;0.930542
3.6;0.928125
3.7;0.926514
3.8;0.932153
3.9;0.924902
4;0.927319
4.1;0.924097
4.2;0.923291
4.3;0.916846
4.4;0.918457
4.5;0.915234
4.6;0.914429
4.7;0.91604
4.8;0.909595
4.9;0.907178
5;0.903955
5.1;0.906372
5.2;0.901538
5.3;0.903149
5.4;0.89751
5.5;0.898315
5.6;0.89751
5.7;0.895093
5.8;0.893481
5.9;0.892676
6;0.89187
6.1;0.889453
6.2;0.888647
6.3;0.891064
6.4;0.887036
6.5;0.888647
6.6;0.887842
6.7;0.887842
6.8;0.887842
6.9;0.88623
7;0.88623
7.1;0.890259
7.2;0.89187
7.3;0.89751
7.4;0.895898
7.5;0.89751
7.6;0.89751
7.7;0.904761
7.8;0.906372
