Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.198999
0.1;0.195776
0.2;0.202222
0.3;0.198193
0.4;0.201416
0.5;0.203027
0.6;0.198999
0.7;0.199805
0.8;0.203027
0.9;0.202222
1;0.198193
1.1;0.202222
1.2;0.202222
1.3;0.205444
1.4;0.198193
1.5;0.204639
1.6;0.198999
1.7;0.204639
1.8;0.201416
1.9;0.20625
2;0.207861
2.1;0.202222
2.2;0.199805
2.3;0.199805
2.4;0.198193
2.5;0.201416
2.6;0.201416
2.7;0.20061
2.8;0.203833
2.9;0.202222
3;0.207861
3.1;0.208667
3.2;0.205444
3.3;0.207861
3.4;0.20625
3.5;0.207056
3.6;0.207861
3.7;0.203833
3.8;0.207861
3.9;0.20625
4;0.203027
4.1;0.203833
4.2;0.209473
4.3;0.207056
4.4;0.207056
4.5;0.20625
4.6;0.203833
4.7;0.20625
4.8;0.207861
4.9;0.208667
5;0.212695
5.1;0.208667
5.2;0.207861
5.3;0.205444
5.4;0.207056
5.5;0.203833
5.6;0.207056
5.7;0.205444
5.8;0.208667
5.9;0.208667
6;0.20625
6.1;0.20625
6.2;0.213501
6.3;0.208667
6.4;0.208667
6.5;0.208667
6.6;0.20625
6.7;0.207056
6.8;0.209473
6.9;0.20625
7;0.208667
7.1;0.207861
7.2;0.207861
7.3;0.207056
7.4;0.210278
7.5;0.204639
7.6;0.21189
7.7;0.207056
7.8;0.203833
7.9;0.203833
8;0.207861
8.1;0.20625
8.2;0.203027
8.3;0.20625
8.4;0.203833
8.5;0.203027
8.6;0.207056
