Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.212695
0.1;0.214307
0.2;0.21189
0.3;0.214307
0.4;0.213501
0.5;0.215918
0.6;0.215112
0.7;0.211084
0.8;0.216724
0.9;0.213501
1;0.212695
1.1;0.218335
1.2;0.212695
1.3;0.212695
1.4;0.212695
1.5;0.214307
1.6;0.212695
1.7;0.219141
1.8;0.211084
1.9;0.213501
2;0.210278
2.1;0.212695
2.2;0.212695
2.3;0.216724
2.4;0.215112
2.5;0.209473
2.6;0.215112
2.7;0.210278
2.8;0.212695
2.9;0.21189
3;0.212695
3.1;0.209473
3.2;0.213501
3.3;0.21189
3.4;0.214307
3.5;0.212695
3.6;0.21189
3.7;0.212695
3.8;0.211084
3.9;0.215918
4;0.213501
4.1;0.208667
4.2;0.208667
4.3;0.210278
4.4;0.213501
4.5;0.215918
4.6;0.210278
4.7;0.214307
4.8;0.213501
4.9;0.212695
5;0.211084
5.1;0.210278
5.2;0.215112
5.3;0.21189
5.4;0.21189
5.5;0.21189
5.6;0.214307
5.7;0.208667
5.8;0.215918
5.9;0.207861
6;0.21189
6.1;0.208667
6.2;0.215918
6.3;0.211084
6.4;0.208667
6.5;0.213501
6.6;0.211084
6.7;0.211084
6.8;0.21189
6.9;0.210278
7;0.211084
7.1;0.210278
7.2;0.208667
7.3;0.210278
7.4;0.21189
7.5;0.212695
7.6;0.215112
7.7;0.214307
7.8;0.212695
7.9;0.21189
8;0.208667
