Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;0.487427
0.1;0.467285
0.2;0.47373
0.3;0.47373
0.4;0.468896
0.5;0.466479
0.6;0.466479
0.7;0.468896
0.8;0.470508
0.9;0.468896
1;0.466479
1.1;0.464062
1.2;0.464062
1.3;0.471313
1.4;0.468091
1.5;0.462451
1.6;0.468896
1.7;0.468896
1.8;0.464868
1.9;0.464868
2;0.466479
2.1;0.467285
2.2;0.469702
2.3;0.472119
2.4;0.467285
2.5;0.466479
2.6;0.468091
2.7;0.470508
2.8;0.471313
2.9;0.469702
3;0.471313
3.1;0.468896
3.2;0.470508
3.3;0.47373
3.4;0.474536
3.5;0.468896
3.6;0.47373
3.7;0.470508
3.8;0.47373
3.9;0.472925
4;0.472925
4.1;0.477759
4.2;0.472925
4.3;0.470508
4.4;0.476953
4.5;0.478564
4.6;0.476147
4.7;0.478564
4.8;0.476953
4.9;0.475342
5;0.480176
5.1;0.480981
5.2;0.47937
5.3;0.481787
5.4;0.480176
5.5;0.481787
5.6;0.47937
5.7;0.47937
5.8;0.47937
5.9;0.483398
6;0.483398
6.1;0.484204
6.2;0.483398
6.3;0.480981
6.4;0.480981
6.5;0.485815
6.6;0.48501
6.7;0.483398
6.8;0.487427
6.9;0.485815
7;0.48501
7.1;0.481787
7.2;0.483398
7.3;0.487427
7.4;0.482593
7.5;0.487427
7.6;0.486621
7.7;0.485815
7.8;0.488232
7.9;0.486621
8;0.489038
8.1;0.488232
