Lenlab red 7.5 Voltmeter-Daten
Zeit;Kanal_4
0;2.05203
0.1;2.05686
0.2;2.05283
0.3;2.05364
0.4;2.048
0.5;2.0488
0.6;2.0488
0.7;2.05364
0.8;2.05122
0.9;2.05444
1;2.05364
1.1;2.05042
1.2;2.05042
1.3;2.05203
1.4;2.048
1.5;2.0488
1.6;2.048
1.7;2.05042
1.8;2.05364
1.9;2.05122
2;2.05042
2.1;2.05767
2.2;2.05444
2.3;2.05686
2.4;2.05525
2.5;2.06169
2.6;2.05444
2.7;2.0625
2.8;2.05928
2.9;2.05767
3;2.05767
3.1;2.0625
3.2;2.05686
3.3;2.06089
3.4;2.05686
3.5;2.05767
3.6;2.06492
3.7;2.05767
3.8;2.05767
3.9;2.06089
4;2.05847
4.1;2.05767
4.2;2.06331
4.3;2.05767
4.4;2.05847
4.5;2.06089
4.6;2.05928
4.7;2.05928
4.8;2.06572
4.9;2.06572
5;2.06331
5.1;2.06814
5.2;2.06733
5.3;2.06331
5.4;2.06653
5.5;2.06492
5.6;2.06895
5.7;2.06895
5.8;2.06492
5.9;2.06733
6;2.06653
6.1;2.07136
6.2;2.06895
6.3;2.06895
6.4;2.06975
6.5;2.07297
6.6;2.06975
6.7;2.06653
6.8;2.06975
6.9;2.07136
7;2.06814
7.1;2.06975
7.2;2.06733
7.3;2.07458
7.4;2.07378
7.5;2.07217
7.6;2.07458
7.7;2.07781
7.8;2.077
7.9;2.0762
8;2.06975
8.1;2.0762
8.2;2.08022
